# Wordlist

# DATA
ID	DOCULECT	CONCEPT	IPA	COUNTERPART	SOURCE	TOKENS	COGID	OLDCOG	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	DUPLICATES
45134	Xiandao	LIVER	a³¹ʂɯŋ³¹	liver nbp	OLD	a ³¹ + ʂ ɯ ŋ ³¹	1186	2076	7 8 9 3 7 4 8	XT_AXLT	A3_SIN3	54	54.A.V 54.3.T 54._._ 54.S.C 54.I.V 54.N.c 54.3.T	3.0 1.0 0.0 1.6 3.0 1.1 1.0	0
45210	Achang_Longchuan	LIVER	a³¹ʂəŋ³¹	liver nbp	OLD	a ³¹ + ʂ ə ŋ ³¹	1186	2076	7 8 9 3 7 4 8	XT_AXLT	A3_SEN3	1	1.A.V 1.3.T 1._._ 1.S.C 1.E.V 1.N.c 1.3.T	3.0 1.0 0.0 1.6 3.0 1.1 1.0	0
45213	Bola	LIVER	saŋ³⁵	liver nbp	OLD	s a ŋ ³⁵	1186	2076	3 7 4 8	AXLT	SAN2	7	7.S.C 7.A.V 7.N.c 7.2.T	1.6 3.0 1.1 1.0	0
45218	Lashi	LIVER	səŋ⁵⁵	liver nbp	OLD	s ə ŋ ⁵⁵	1186	2076	3 7 4 8	AXLT	SEN5	27	27.S.C 27.E.V 27.N.c 27.5.T	1.6 3.0 1.1 1.0	0
45221	Maru	LIVER	saŋ³⁵	liver nbp	OLD	s a ŋ ³⁵	1186	2076	3 7 4 8	AXLT	SAN2	33	33.S.C 33.A.V 33.N.c 33.2.T	1.6 3.0 1.1 1.0	0
45793	Bahing	LIVER	diŋ	liver (n)	OLD	d i ŋ	1186	29726	1 7 4	AXN	TIN	3	3.T.C 3.I.V 3.N.c	2.0 1.5 0.8	0
46025	Lushai	LIVER	thin	liver	OLD	tʰ i n	1186	2076	1 7 4	AXN	TIN	32	32.T.C 32.I.V 32.N.c	2.0 1.5 0.8	0
46822	Beijing	LIVER	tʂu⁵⁵kanr⁵⁵	*pork liver	OLD	ʈʂ u ⁵⁵ k r/a n ⁵⁵	1192	1782	2 7 8 1 5 4 8	AXTBYLT	CY5KRN5	5	5.C.C 5.Y.V 5.5.T 5.K.C 5.R.V 5.N.c 5.5.T	1.6 3.0 1.0 1.3 3.0 1.1 1.0	0
46824	Chaozhou	LIVER	kũã³³		OLD	k ũ ã ∼ ³³	1186	1782	1 7 7 4 8	AXYLT	KYA94	10	10.K.C 10.Y.V 10.A.V 10.9.c 10.4.T	1.6 3.0 3.0 1.1 1.0	0
46825	Longgang	LIVER	kɔn³³		OLD	k ɔ n ³³	1186	1782	1 7 4 8	AXLT	KUN4	30	30.K.C 30.U.V 30.N.c 30.4.T	1.6 3.0 1.1 1.0	0
46826	Jieyang	LIVER	kũã³³		OLD	k ũ ã ∼ ³³	1186	1782	1 7 7 4 8	AXYLT	KYA94	21	21.K.C 21.Y.V 21.A.V 21.9.c 21.4.T	1.6 3.0 3.0 1.1 1.0	0
46827	Xingning	LIVER	kɔn⁴⁵		OLD	k ɔ n ⁴⁵	1186	1782	1 7 4 8	AXLT	KUN2	55	55.K.C 55.U.V 55.N.c 55.2.T	1.6 3.0 1.1 1.0	0
46828	Guangzhou	LIVER	kɔn⁵³₅₅		OLD	k ɔ n ⁵³/⁵⁵	1186	1782	1 7 4 8	AXLT	KUN6	16	16.K.C 16.U.V 16.N.c 16.6.T	1.6 3.0 1.1 1.0	0
47644	Ukhrul	LIVER	ʔa-mə-tʰin	liver	OLD	ʔ a + m ə + tʰ i n	1186	2076	1 7 9 4 7 9 1 7 4	AX_AX_AXN	HA_ME_TIN	52	52.H.C 52.A.V 52._._ 52.M.C 52.E.V 52._._ 52.T.C 52.I.V 52.N.c	2.0 1.5 0.0 2.0 1.5 0.0 2.0 1.5 0.8	0
47849	Hayu	LIVER	diŋ	liver (n)	OLD	d i ŋ	1186	29726	1 7 4	AXN	TIN	19	19.T.C 19.I.V 19.N.c	2.0 1.5 0.8	0
48278	Mikir	LIVER	ingthin		OLD	i ng tʰ i n	1186	2076	7 4 1 7 4	XMBYN	INTIN	34	34.I.V 34.N.c 34.T.C 34.I.V 34.N.c	1.5 1.1 1.75 1.3 0.8	0
48556	Rabha	LIVER	pi-xa	liver	OLD	p i + x a	1186	3966	1 7 9 3 7	AX_AX	PI_GA	40	40.P.C 40.I.V 40._._ 40.G.C 40.A.V	2.0 1.5 0.0 2.0 1.5	0
15825	Japhug	LIVER	tɯ-mtsʰi	liver	OLD	t ɯ + m tsʰ i	1187	2076	1 7 9 4 2 7	AX_ACZ	TI_MCI	20	20.T.C 20.I.V 20._._ 20.M.C 20.C.C 20.I.V	2.0 1.5 0.0 2.0 1.5 0.8	0
15829	Tangut	LIVER	sji¹	liver	OLD	s j i ¹	1186	2076	3 6 7 8	ACXT	SJI6	45	45.S.C 45.J.C 45.I.V 45.6.T	1.6 1.2 3.0 1.0	0
29105	Dulong	LIVER	pɯ³¹ɕin⁵⁵	liver	OLD	p ɯ ³¹ + ɕ i n ⁵⁵	1186	2076	1 7 8 9 3 7 4 8	AXT_AXLT	PI3_SIN5	14	14.P.C 14.I.V 14.3.T 14._._ 14.S.C 14.I.V 14.N.c 14.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	0
26435	Jingpho	LIVER	sin³¹tʃaʔ³¹	liver	OLD	s i n ³¹ + tʃ a ʔ ³¹	1186	2076	3 7 4 8 9 1 7 1 8	AXLT_AXLT	SIN3_TAH3	22	22.S.C 22.I.V 22.N.c 22.3.T 22._._ 22.T.C 22.A.V 22.H.c 22.3.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.1 1.0	0
26588	Motuo_Menba	LIVER	tɕhiŋ pa	liver	OLD	tɕʰ i ŋ _ p a	1187	2076	2 7 4 9 1 7	AXN_AX	CIN_PA	35	35.C.C 35.I.V 35.N.c 35._._ 35.P.C 35.A.V	2.0 1.5 0.8 0.0 2.0 1.5	0
27427	rGyalrong_Maerkang	LIVER	tə pʃu	liver	OLD	t ə _ p ʃ u	1187	2076	1 7 9 1 3 7	AX_ACX	TE_PSY	42	42.T.C 42.E.V 42._._ 42.P.C 42.S.C 42.Y.V	2.0 1.5 0.0 2.0 1.5 1.5	0
27736	Tibetan_Lhasa	LIVER	tɕhĩ⁵⁵pə⁵⁵	liver	OLD	tɕʰ ĩ ∼ ⁵⁵ + p ə ⁵⁵	1186	2076	2 7 4 8 9 1 7 8	AXLT_AXT	CI95_PE5	49	49.C.C 49.I.V 49.9.c 49.5.T 49._._ 49.P.C 49.E.V 49.5.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	0
27823	Tibetan_Alike	LIVER	ntɕən bæ	liver	OLD	n tɕ ə n _ b æ	1187	2076	4 2 7 4 9 1 7	ACYN_AX	NCEN_PE	47	47.N.C 47.C.C 47.E.V 47.N.c 47._._ 47.P.C 47.E.V	2.0 1.5 1.3 0.8 0.0 2.0 1.5	0
43503	Rongpo	LIVER	chinpa	liver	OLD	tʃʰ i n p a	1186	2076	1 7 4 1 7	AXMBZ	TINPA	43	43.T.C 43.I.V 43.N.c 43.P.C 43.A.V	2.0 1.5 1.1 1.75 0.8	0
28657	Daofu	LIVER	shi	liver	OLD	sʰ i	1186	2076	3 7	AX	SI	12	12.S.C 12.I.V	2.0 1.5	0
15796	Old_Tibetan	LIVER	mtɕʰin.pa	liver	OLD	m tɕʰ i n p a	1186	2076	4 2 7 4 1 7	ACYMBZ	MCINPA	39	39.M.C 39.C.C 39.I.V 39.N.c 39.P.C 39.A.V	2.0 1.5 1.3 1.1 1.75 0.8	0
15809	Khaling	LIVER	lūm	liver	OLD	l ū m	1188	52	5 7 4	AXN	LYM	25	25.L.C 25.Y.V 25.M.c	2.0 1.5 0.8	0
15810	Limbu	LIVER	luŋma	liver	OLD	l u ŋ m a	1188	52	5 7 4 4 7	AXMBZ	LYNMA	28	28.L.C 28.Y.V 28.N.c 28.M.C 28.A.V	2.0 1.5 1.1 1.75 0.8	0
29374	Tibetan_Batang	LIVER	tɕhĩ⁵⁵mba⁵³	liver	OLD	tɕʰ ĩ ∼ ⁵⁵ + m b a ⁵³	1186	2076	2 7 4 8 9 4 1 7 8	AXLT_ACYT	CI95_MPA3	48	48.C.C 48.I.V 48.9.c 48.5.T 48._._ 48.M.C 48.P.C 48.A.V 48.3.T	1.6 3.0 1.1 1.0 0.0 1.6 1.2 3.0 1.0	0
31213	Lisu	LIVER	si³¹	liver	OLD	s i ³¹	1186	2076	3 7 8	AXT	SI3	29	29.S.C 29.I.V 29.3.T	1.6 3.0 1.0	0
31221	Zhaba_Daofu_County	LIVER	sei³³	liver	OLD	s e i ³³	1186	2076	3 7 7 8	AXYT	SEI4	58	58.S.C 58.E.V 58.I.V 58.4.T	1.6 3.0 3.0 1.0	0
31349	Darang_Taraon	LIVER	ɹu⁵⁵xɑ³¹tiɑi⁵³	liver	OLD	ɹ u ⁵⁵ + x ɑ ³¹ + t i ɑ i ⁵³	1189	2137	5 7 8 9 3 7 8 9 1 7 7 7 8	AXT_AXT_AXYYT	RY5_GA3_TIAI3	13	13.R.C 13.Y.V 13.5.T 13._._ 13.G.C 13.A.V 13.3.T 13._._ 13.T.C 13.I.V 13.A.V 13.I.V 13.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 3.0 3.0 1.0	0
32002	Tibetan_Xiahe	LIVER	tɕhə mba	liver	OLD	tɕʰ ə _ m b a	1187	2076	2 7 9 4 1 7	AX_ACZ	CE_MPA	50	50.C.C 50.E.V 50._._ 50.M.C 50.P.C 50.A.V	2.0 1.5 0.0 2.0 1.5 0.8	0
#
233	Gyalsumdo	LOAD	kʰuɹpu	Load:High	NEW	kʰ u ɹ p u	1193	0	1 7 5 1 7	AXMBZ	KYRPY	17	17.K.C 17.Y.V 17.R.c 17.P.C 17.Y.V	2.0 1.5 1.1 1.75 0.8	0
244	Gyalsumdo	LOAD	kʰurpu	Load:High	NEW	kʰ u r p u	1193	0	1 7 5 1 7	AXMBZ	KYRPY	17	17.K.C 17.Y.V 17.R.c 17.P.C 17.Y.V	2.0 1.5 1.1 1.75 0.8	0
496	Jirel	LOAD	kʰuɹbo	Load:High	NEW	kʰ u ɹ b o	1193	0	1 7 5 1 7	AXMBZ	KYRPU	23	23.K.C 23.Y.V 23.R.c 23.P.C 23.U.V	2.0 1.5 1.1 1.75 0.8	0
745	Kagate	LOAD	kʰurpu	Load:High	NEW	kʰ u r p u	1193	0	1 7 5 1 7	AXMBZ	KYRPY	24	24.K.C 24.Y.V 24.R.c 24.P.C 24.Y.V	2.0 1.5 1.1 1.75 0.8	0
756	Kagate	LOAD	ɕjuwa	Load:High	NEW	ɕ j u w a	1194	0	3 6 7 6 7	ACXBZ	SJYWA	24	24.S.C 24.J.C 24.Y.V 24.W.C 24.A.V	2.0 1.5 1.5 1.75 0.8	0
1006	Lowa	LOAD	kʰu	Load:High	NEW	kʰ u	1193	0	1 7	AX	KY	31	31.K.C 31.Y.V	2.0 1.5	0
1016	Lowa	LOAD	kʰu	Load:	NEW	kʰ u	1193	0	1 7	AX	KY	31	31.K.C 31.Y.V	2.0 1.5	1
1254	Nubri	LOAD	kʰurpu	Load:Mid	NEW	kʰ u r p u	1193	0	1 7 5 1 7	AXMBZ	KYRPY	36	36.K.C 36.Y.V 36.R.c 36.P.C 36.Y.V	2.0 1.5 1.1 1.75 0.8	0
1265	Nubri	LOAD	kʰurpu	Load:	NEW	kʰ u r p u	1193	0	1 7 5 1 7	AXMBZ	KYRPY	36	36.K.C 36.Y.V 36.R.c 36.P.C 36.Y.V	2.0 1.5 1.1 1.75 0.8	1
1505	Sherpa	LOAD	kʰurbu	Load:Mid	NEW	kʰ u r b u	1193	0	1 7 5 1 7	AXMBZ	KYRPY	44	44.K.C 44.Y.V 44.R.c 44.P.C 44.Y.V	2.0 1.5 1.1 1.75 0.8	0
1756	Tsum	LOAD	kʰuɹu	Load:High	NEW	kʰ u ɹ u	1193	0	1 7 5 7	AXBZ	KYRY	51	51.K.C 51.Y.V 51.R.C 51.Y.V	2.0 1.5 1.75 0.8	0
2015	Yolmo	LOAD	kʰurpu	Load:High	NEW	kʰ u r p u	1193	0	1 7 5 1 7	AXMBZ	KYRPY	57	57.K.C 57.Y.V 57.R.c 57.P.C 57.Y.V	2.0 1.5 1.1 1.75 0.8	0
2026	Yolmo	LOAD	kʰuɹpu	Load:High	NEW	kʰ u ɹ p u	1193	0	1 7 5 1 7	AXMBZ	KYRPY	57	57.K.C 57.Y.V 57.R.c 57.P.C 57.Y.V	2.0 1.5 1.1 1.75 0.8	0
1769	Tsum	LOAD	kʰuɹu	Load:	NEW	kʰ u ɹ u	1193	0	1 7 5 7	AXBZ	KYRY	51	51.K.C 51.Y.V 51.R.C 51.Y.V	2.0 1.5 1.75 0.8	1
#
148	Gyalsumdo	LONG	ɹiŋbu	Long:Low-Rise	NEW	ɹ i ŋ b u	1195	0	5 7 4 1 7	AXMBZ	RINPY	17	17.R.C 17.I.V 17.N.c 17.P.C 17.Y.V	2.0 1.5 1.1 1.75 0.8	0
407	Jirel	LONG	ɹimbu	Long:Low-Rise	NEW	ɹ i m b u	1195	0	5 7 4 1 7	AXMBZ	RIMPY	23	23.R.C 23.I.V 23.M.c 23.P.C 23.Y.V	2.0 1.5 1.1 1.75 0.8	0
667	Kagate	LONG	riŋbu	Long:Low-Rise	NEW	r i ŋ b u	1195	0	5 7 4 1 7	AXMBZ	RINPY	24	24.R.C 24.I.V 24.N.c 24.P.C 24.Y.V	2.0 1.5 1.1 1.75 0.8	0
923	Lowa	LONG	ɹiŋa	Long:(Low-)Rise	NEW	ɹ i ŋ a	1195	0	5 7 4 7	AXBZ	RINA	31	31.R.C 31.I.V 31.N.C 31.A.V	2.0 1.5 1.75 0.8	0
1174	Nubri	LONG	ɹiŋpo	Long:(Low-)Rise	NEW	ɹ i ŋ p o	1195	0	5 7 4 1 7	AXMBZ	RINPU	36	36.R.C 36.I.V 36.N.c 36.P.C 36.U.V	2.0 1.5 1.1 1.75 0.8	0
1671	Tsum	LONG	ɹiŋmu	Long:Low-Rise	NEW	ɹ i ŋ m u	1195	0	5 7 4 4 7	AXMBZ	RINMY	51	51.R.C 51.I.V 51.N.c 51.M.C 51.Y.V	2.0 1.5 1.1 1.75 0.8	0
35041	Yidu	LONG	kɑ⁵⁵loŋ⁵⁵	long	OLD	k ɑ ⁵⁵ + l o ŋ ⁵⁵	1197	2618	1 7 8 9 5 7 4 8	AXT_AXLT	KA5_LUN5	56	56.K.C 56.A.V 56.5.T 56._._ 56.L.C 56.U.V 56.N.c 56.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	0
35273	Jingpho	LONG	kă³¹lu³¹	long	OLD	k ă ³¹ + l u ³¹	1197	3035	1 7 8 9 5 7 8	AXT_AXT	KA3_LY3	22	22.K.C 22.A.V 22.3.T 22._._ 22.L.C 22.Y.V 22.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0
41086	Old_Burmese	LONG	rhañ		OLD	r̥ a ɲ	1195	547	5 7 4	AXN	RAN	37	37.R.C 37.A.V 37.N.c	2.0 1.5 0.8	0
1428	Sherpa	LONG	riŋbu	Long:Mid-Low	NEW	r i ŋ b u	1195	0	5 7 4 1 7	AXMBZ	RINPY	44	44.R.C 44.I.V 44.N.c 44.P.C 44.Y.V	2.0 1.5 1.1 1.75 0.8	0
41670	Wobzi_Khroskyabs	LONG	srɑ̂ɣ		OLD	s r ɑ̂ ɣ	1195	547	3 5 7 3	ACXN	SRAG	53	53.S.C 53.R.C 53.A.V 53.G.c	2.0 1.5 1.5 0.8	0
41937	Chepang	LONG	gyaŋ-	long (object, story), tall (person)	OLD	g j a ŋ	1196	187	1 6 7 4	ACXN	KJAN	11	11.K.C 11.J.C 11.A.V 11.N.c	2.0 1.5 1.5 0.8	0
42186	Garo	LONG	ro•-a	long (vi)	OLD	r o ʔ + a	1195	3967	5 7 1 9 7	AXN_X	RUH_A	15	15.R.C 15.U.V 15.H.c 15._._ 15.A.V	2.0 1.5 0.8 0.0 1.5	0
42427	Thulung	LONG	dhʉpa, dʉpa		OLD	dʰ ʉ p a	1195	4057	1 7 1 7	AXBZ	TYPA	46	46.T.C 46.Y.V 46.P.C 46.A.V	2.0 1.5 1.75 0.8	0
42765	Hakha_Chin	LONG	a saumi	long (adj.)	OLD	s àa/a w + s ǎa/a w	1198	4145	3 7 6 9 3 7 6	AXN_AXN	SAW_SAW	18	18.S.C 18.A.V 18.W.c 18._._ 18.S.C 18.A.V 18.W.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	0
42981	Bunan	LONG	gjaŋjaŋ	long (in size)	OLD	g j a ŋ j a ŋ	1199	187	1 6 7 4 6 7 4	ACXBCYN	KJANJAN	8	8.K.C 8.J.C 8.A.V 8.N.C 8.J.C 8.A.V 8.N.c	2.0 1.5 1.5 1.75 1.5 1.3 0.8	0
43207	Byangsi	LONG	buŋthɛ	tall, long	OLD	b u ŋ tʰ ɛ	1195	350	1 7 4 1 7	AXMBZ	PYNTE	9	9.P.C 9.Y.V 9.N.c 9.T.C 9.E.V	2.0 1.5 1.1 1.75 0.8	0
43432	Rongpo	LONG	rhu:də	long, tall	OLD	rʰ uː d ə	1195	482	5 7 1 7	AXBZ	RYTE	43	43.R.C 43.Y.V 43.T.C 43.E.V	2.0 1.5 1.75 0.8	0
43657	Kulung	LONG	babalpa	long (adj.)	OLD	b a b a l p a	1201	630	1 7 1 7 5 1 7	AXBYMBZ	PAPALPA	26	26.P.C 26.A.V 26.P.C 26.A.V 26.L.c 26.P.C 26.A.V	2.0 1.5 1.75 1.3 1.1 1.75 0.8	0
43658	Kulung	LONG	baipa	long (adj.)	OLD	b a i p a	1201	630	1 7 7 1 7	AXYBZ	PAIPA	26	26.P.C 26.A.V 26.I.V 26.P.C 26.A.V	2.0 1.5 1.3 1.75 0.8	0
43972	Bantawa	LONG	ɨkiwaŋ	long, tall	OLD	ɨ k i w a ŋ	1196	810	7 1 7 6 7 4	XBYBYN	IKIWAN	4	4.I.V 4.K.C 4.I.V 4.W.C 4.A.V 4.N.c	1.5 1.75 1.3 1.75 1.3 0.8	1
1935	Yolmo	LONG	ɹiŋbu	Long:Mid-Rise	NEW	ɹ i ŋ b u	1195	0	5 7 4 1 7	AXMBZ	RINPY	57	57.R.C 57.I.V 57.N.c 57.P.C 57.Y.V	2.0 1.5 1.1 1.75 0.8	0
44714	Rangoon	LONG	ɕe²²		OLD	ɕ e ²²	1196	547	3 7 8	AXT	SE1	41	41.S.C 41.E.V 41.1.T	1.6 3.0 1.0	0
45230	Xiandao	LONG	sɤŋ⁵⁵	long adj	OLD	s ɤ ŋ ⁵⁵	1196	547	3 7 4 8	AXLT	SEN5	54	54.S.C 54.E.V 54.N.c 54.5.T	1.6 3.0 1.1 1.0	0
45231	Achang_Longchuan	LONG	səŋ⁵⁵	long adj	OLD	s ə ŋ ⁵⁵	1196	547	3 7 4 8	AXLT	SEN5	1	1.S.C 1.E.V 1.N.c 1.5.T	1.6 3.0 1.1 1.0	0
45234	Atsi	LONG	xiŋ⁵¹	long adj	OLD	x i ŋ ⁵¹	1196	547	3 7 4 8	AXLT	GIN3	2	2.G.C 2.I.V 2.N.c 2.3.T	1.6 3.0 1.1 1.0	0
45236	Bola	LONG	xaŋ⁵⁵	long adj	OLD	x a ŋ ⁵⁵	1196	547	3 7 4 8	AXLT	GAN5	7	7.G.C 7.A.V 7.N.c 7.5.T	1.6 3.0 1.1 1.0	0
45238	Lashi	LONG	ʃə̱ːŋ³³	long adj	OLD	ʃ ə̰ː ŋ ³³	1196	547	3 7 4 8	AXLT	SEN4	27	27.S.C 27.E.V 27.N.c 27.4.T	1.6 3.0 1.1 1.0	1
45680	Maru	LONG	xaŋ³¹	long adj	OLD	x a ŋ ³¹	1196	547	3 7 4 8	AXLT	GAN3	33	33.G.C 33.A.V 33.N.c 33.3.T	1.6 3.0 1.1 1.0	0
45734	Bahing	LONG	dz(h)ø-	long (be v.)	OLD	dzʱ ø	1196	1376	1 7	AX	TU	3	3.T.C 3.U.V	2.0 1.5	0
45940	Lushai	LONG	sei	long (adj)	OLD	s e i	1196	1488	3 7 7	AXZ	SEI	32	32.S.C 32.E.V 32.I.V	2.0 1.5 0.8	0
45941	Lushai	LONG	thui	long (adj)	OLD	tʰ u i	1196	1489	1 7 7	AXZ	TYI	32	32.T.C 32.Y.V 32.I.V	2.0 1.5 0.8	0
45942	Lushai	LONG	hla	long (adj)	OLD	l̥ a	1195	1490	5 7	AX	LA	32	32.L.C 32.A.V	2.0 1.5	1
46368	Guangzhou	LONG	tsʰœŋ²¹	long	OLD	tsʰ œ ŋ ²¹	1196	1667	2 7 4 8	AXLT	CUN3	16	16.C.C 16.U.V 16.N.c 16.3.T	1.6 3.0 1.1 1.0	0
46369	Chaozhou	LONG	tŋ̩⁵⁵		OLD	t ŋ̍ ∼ ⁵⁵	1202	1667	1 4 4 8	ACAT	TN95	10	10.T.C 10.N.C 10.9.C 10.5.T	1.6 1.2 1.6 1.0	0
46370	Longgang	LONG	tsʰɔŋ²¹		OLD	tsʰ ɔ ŋ ²¹	1196	1667	2 7 4 8	AXLT	CUN3	30	30.C.C 30.U.V 30.N.c 30.3.T	1.6 3.0 1.1 1.0	0
46372	Xingning	LONG	tʂʰɔŋ²⁴		OLD	ʈʂʰ ɔ ŋ ²⁴	1196	1667	2 7 4 8	AXLT	CUN2	55	55.C.C 55.U.V 55.N.c 55.2.T	1.6 3.0 1.1 1.0	0
47580	Ukhrul	LONG	kə-saŋ	long	OLD	k ə + s a ŋ	1198	2046	1 7 9 3 7 4	AX_AXN	KE_SAN	52	52.K.C 52.E.V 52._._ 52.S.C 52.A.V 52.N.c	2.0 1.5 0.0 2.0 1.5 0.8	0
47787	Hayu	LONG	phin	long, lengthen, stretch (vi, vr, vtt)	OLD	pʰ i n	1196	2169	1 7 4	AXN	PIN	19	19.P.C 19.I.V 19.N.c	2.0 1.5 0.8	0
48011	Tangut	LONG	dʑjo		OLD	dʑ j o	1199	675	2 6 7	ACX	CJU	45	45.C.C 45.J.C 45.U.V	2.0 1.5 1.5	0
48326	Mikir	LONG	dīng		OLD	d iː ng	1196	10395	1 7 4	AXN	TIN	34	34.T.C 34.I.V 34.N.c	2.0 1.5 0.8	0
48602	Rabha	LONG	ró	long	OLD	r ó/o	1195	3967	5 7	AX	RU	40	40.R.C 40.U.V	2.0 1.5	0
15849	Old_Tibetan	LONG	riŋ-	long	OLD	r i ŋ +	1195	547	5 7 4 9	AXN_	RIN_	39	39.R.C 39.I.V 39.N.c 39._._	2.0 1.5 0.8 0.0	0
15862	Khaling	LONG	sōŋpɛ	long	OLD	s ō/oː ŋ p ɛ	1196	2418	3 7 4 1 7	AXMBZ	SUNPE	25	25.S.C 25.U.V 25.N.c 25.P.C 25.E.V	2.0 1.5 1.1 1.75 0.8	1
15863	Limbu	LONG	kent-	long	OLD	k e n t +	1195	2419	1 7 4 1 9	AXLN_	KENT_	28	28.K.C 28.E.V 28.N.c 28.T.c 28._._	2.0 1.5 1.1 0.8 0.0	0
15878	Japhug	LONG	zri	long	OLD	z r i	1195	547	3 5 7	ACX	SRI	20	20.S.C 20.R.C 20.I.V	2.0 1.5 1.5	0
15882	Tangut	LONG	zjir²	long	OLD	z j i r ²	1199	547	3 6 7 5 8	ACXLT	SJIR6	45	45.S.C 45.J.C 45.I.V 45.R.c 45.6.T	1.6 1.2 3.0 1.1 1.0	0
46367	Beijing	LONG	tʂʰɑŋ³⁵	long	OLD	ʈʂʰ ɑ ŋ ³⁵	1196	1667	2 7 4 8	AXLT	CAN2	5	5.C.C 5.A.V 5.N.c 5.2.T	1.6 3.0 1.1 1.0	0
46371	Jieyang	LONG	tŋ̩⁵⁵		OLD	t ŋ̍ ∼ ⁵⁵	1202	1667	1 4 4 8	ACAT	TN95	21	21.T.C 21.N.C 21.9.C 21.5.T	1.6 1.2 1.6 1.0	0
27155	Motuo_Menba	LONG	riŋ mo	long	OLD	r i ŋ _ m o	1195	547	5 7 4 9 4 7	AXN_AX	RIN_MU	35	35.R.C 35.I.V 35.N.c 35._._ 35.M.C 35.U.V	2.0 1.5 0.8 0.0 2.0 1.5	0
27175	Lisu	LONG	ʃi³³	long	OLD	ʃ i ³³	1196	547	3 7 8	AXT	SI4	29	29.S.C 29.I.V 29.4.T	1.6 3.0 1.0	1
28000	rGyalrong_Maerkang	LONG	kə skrᴇn	long	OLD	k ə _ s k r ᴇ/e n	1198	971	1 7 9 3 1 5 7 4	AX_ACCYN	KE_SKREN	42	42.K.C 42.E.V 42._._ 42.S.C 42.K.C 42.R.C 42.E.V 42.N.c	2.0 1.5 0.0 2.0 1.5 1.5 1.3 0.8	0
29385	Tibetan_Alike	LONG	raŋ kə	long	OLD	r a ŋ _ k ə	1195	547	5 7 4 9 1 7	AXN_AX	RAN_KE	47	47.R.C 47.A.V 47.N.c 47._._ 47.K.C 47.E.V	2.0 1.5 0.8 0.0 2.0 1.5	0
29584	Daofu	LONG	gɛ dʑi	long	OLD	g ɛ + dʑ i	1198	1504	1 7 9 2 7	AX_AX	KE_CI	12	12.K.C 12.E.V 12._._ 12.C.C 12.I.V	2.0 1.5 0.0 2.0 1.5	0
29959	Tibetan_Batang	LONG	rĩ¹³mbᴜ⁵³	long	OLD	r ĩ ∼ ¹³ + m b u ⁵³	1200	547	5 7 4 8 9 4 1 7 8	AXLT_ACYT	RI92_MPY3	48	48.R.C 48.I.V 48.9.c 48.2.T 48._._ 48.M.C 48.P.C 48.Y.V 48.3.T	1.6 3.0 1.1 1.0 0.0 1.6 1.2 3.0 1.0	0
31454	Bokar	LONG	jaːro	long	OLD	j aː r o	1199	2196	6 7 5 7	AXBZ	JARU	6	6.J.C 6.A.V 6.R.C 6.U.V	2.0 1.5 1.75 0.8	0
31536	Tibetan_Lhasa	LONG	riŋ¹³ku⁵⁵	long	OLD	r i ŋ ¹³ + k u ⁵⁵	1200	547	5 7 4 8 9 1 7 8	AXLT_AXT	RIN2_KY5	49	49.R.C 49.I.V 49.N.c 49.2.T 49._._ 49.K.C 49.Y.V 49.5.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	0
31757	Zhaba_Daofu_County	LONG	ʂɪ⁵⁵ʂɪ⁵⁵	long	OLD	ʂ ɪ ⁵⁵ + ʂ ɪ ⁵⁵	1197	547	3 7 8 9 3 7 8	AXT_AXT	SI5_SI5	58	58.S.C 58.I.V 58.5.T 58._._ 58.S.C 58.I.V 58.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0
31859	Darang_Taraon	LONG	kɑ³¹lɯŋ⁵⁵	long	OLD	k ɑ ³¹ + l ɯ ŋ ⁵⁵	1197	2618	1 7 8 9 5 7 4 8	AXT_AXLT	KA3_LIN5	13	13.K.C 13.A.V 13.3.T 13._._ 13.L.C 13.I.V 13.N.c 13.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	1
31949	Dulong	LONG	mɹɑŋ⁵³	long	OLD	m ɹ ɑ ŋ ⁵³	1196	2336	4 5 7 4 8	ACXLT	MRAN3	14	14.M.C 14.R.C 14.A.V 14.N.c 14.3.T	1.6 1.2 3.0 1.1 1.0	1
32558	Tibetan_Xiahe	LONG	raŋ wo	long	OLD	r a ŋ _ w o	1195	547	5 7 4 9 6 7	AXN_AX	RAN_WU	50	50.R.C 50.A.V 50.N.c 50._._ 50.W.C 50.U.V	2.0 1.5 0.8 0.0 2.0 1.5	0
#
220	Gyalsumdo	LOOK	t̪e	To look:High	NEW	t̪ e	1203	0	1 7	AX	TE	17	17.T.C 17.E.V	2.0 1.5	1
