ID	DOCULECT	CONCEPT	IPA	COUNTERPART	SOURCE	TOKENS	COGID	OLDCOG
15319	Old_Tibetan	KNOW (SOMETHING)	ɕes	know	OLD	ɕ e s	2279	2279
15332	Khaling	KNOW (SOMETHING)	ikt	know	OLD	i k t	2280	2280
15333	Limbu	KNOW (SOMETHING)	nis	know	OLD	n i s	2281	2281
15348	Japhug	KNOW (SOMETHING)	sɯz	know	OLD	s ɯ z	2279	2279
15352	Tangut	KNOW (SOMETHING)	nwə	know	OLD	n w ə	435	435
48153	Tangut	KNOW (SOMETHING)	sjij		OLD	s j i j	2279	2279
48253	Tangut	KNOW (SOMETHING)	jij		OLD	j i j	2621	2621
48482	Mikir	KNOW (SOMETHING)	iní		OLD	i n í	0	0
27609	Motuo_Menba	KNOW (SOMETHING)	se	know	OLD	s e	2279	2279
28550	rGyalrong_Maerkang	KNOW (SOMETHING)	kʃə	know	OLD	k ʃ ə	2279	2279
28989	Tibetan_Lhasa	KNOW (SOMETHING)	ɕẽ	know	OLD	ɕ ẽ	2279	2279
30004	Tibetan_Alike	KNOW (SOMETHING)	i	know	OLD	i	2279	2279
46126	Lushai	KNOW (SOMETHING)	ia	know (v)	OLD	i a	2786	2786
30269	Dulong	KNOW (SOMETHING)	sɔ	know	OLD	s ɔ	2398	2398
30544	Tibetan_Batang	KNOW (SOMETHING)	e	know	OLD	e	2279	2279
32147	Darang_Taraon	KNOW (SOMETHING)	kɑsɑ	know	OLD	k ɑ s ɑ	2398	2398
32341	Zhaba_Daofu_County	KNOW (SOMETHING)	sɿsɿ	know	OLD	s ɿ s ɿ	2279	2279
32978	Yidu	KNOW (SOMETHING)	kɑsɑ	know	OLD	k ɑ s ɑ	2398	2398
32989	Tibetan_Xiahe	KNOW (SOMETHING)	i	know	OLD	i	2279	2279
33940	Daofu	KNOW (SOMETHING)	hɑgoŋ	know	OLD	h ɑ g o ŋ	2781	2781
34220	Lisu	KNOW (SOMETHING)	sɯ	know	OLD	s ɯ	2279	2279
34336	Bokar	KNOW (SOMETHING)	en	know	OLD	e n	2862	2862
47335	Xingning	KNOW (SOMETHING)	ti		OLD	t i	1930	1930
40892	Old_Chinese	KNOW (SOMETHING)	tre		OLD	t r e	1930	1930
41243	Old_Burmese	KNOW (SOMETHING)	siʔ		OLD	s i ʔ	2279	2279
41658	Wobzi_Khroskyabs	KNOW (SOMETHING)	é		OLD	é	3755	3755
41923	Chepang	KNOW (SOMETHING)	iʔ	know, understand	OLD	i ʔ	3842	3842
42175	Garo	KNOW (SOMETHING)	haiʔa	know; understand (vt)	OLD	h a i ʔ a	3962	3962
42588	Thulung	KNOW (SOMETHING)	et		OLD	e t	4102	4102
42753	Hakha_Chin	KNOW (SOMETHING)	alh	know (v.)	OLD	a l h	4140	4140
43110	Bunan	LAUGH	ʂet	laugh	OLD	ʂ e t	438	438
43362	Byangsi	LAUGH	hjemo	laugh	OLD	h j e m o	438	438
43589	Rongpo	LAUGH	əb	laugh	OLD	ə b	580	580
43815	Kulung	LAUGH	gema	laugh (vi-3 [1: ges- 2: ge-])	OLD	g e m a	438	438
43962	Bantawa	LAUGH	i	to laugh	OLD	i	438	438
44550	Bola	LAUGH	ɣəi	laugh	OLD	ɣ ə i	438	438
44624	Rangoon	LAUGH	ji		OLD	j i	438	438
45079	Lashi	LAUGH	j	laugh	OLD	j	438	438
45080	Maru	LAUGH	ɣə	laugh	OLD	ɣ ə	438	438
45870	Bahing	LAUGH	ris	laugh (vr)	OLD	r i s	438	438
46128	Lushai	LAUGH	nui	laugh (v)	OLD	n u i	2131	2131
47336	Beijing	LAUGH	ɕiɑo		OLD	ɕ i ɑ o	1932	1932
47337	Guangzhou	LAUGH	s		OLD	s	1932	1932
47338	Chaozhou	LAUGH	iɛ		OLD	i ɛ	1932	1932
47339	Longgang	LAUGH	siau		OLD	s i a u	1932	1932
47340	Jieyang	LAUGH	iɛ		OLD	i ɛ	1932	1932
47341	Xingning	LAUGH	ɕiɑɔ		OLD	ɕ i ɑ ɔ	1932	1932
47725	Ukhrul	LAUGH	əmənu	laugh	OLD	ə m ə n u	2131	2131
47929	Hayu	LAUGH	jɿt	laugh (vr)	OLD	j ɿ t	438	438
48102	Tangut	LAUGH	djj		OLD	d j j	2283	2283
15425	Old_Tibetan	LAUGH	bgad		OLD	b g a d	2301	2301
15454	Japhug	LAUGH	nɤre		OLD	n ɤ r e	438	438
48427	Mikir	LAUGH	ink		OLD	i n k	10393	10393
48681	Rabha	LAUGH	mini	laugh / smile	OLD	m i n i	2131	2131
48712	Achang_Longchuan	LAUGH	ʐə		OLD	ʐ ə	438	438
48758	Xiandao	LAUGH	ʐɯ		OLD	ʐ ɯ	438	438
48785	Atsi	LAUGH	vui		OLD	v u i	14	14
25785	Tibetan_Batang	LAUGH	ga	laugh / smile	OLD	g a	2301	2301
27556	Motuo_Menba	LAUGH	ŋar	laugh / smile	OLD	ŋ a r	791	791
28521	rGyalrong_Maerkang	LAUGH	kɑnɑri	laugh / smile	OLD	k ɑ n ɑ r i	438	438
28930	Tibetan_Lhasa	LAUGH	kɛmokɛ	laugh / smile	OLD	k ɛ m o k ɛ	2301	2301
28931	Tibetan_Lhasa	LAUGH	ɕ	laugh / smile	OLD	ɕ	3240	3240
29865	Daofu	LAUGH	ɛ	laugh / smile	OLD	ɛ	2598	2598
30494	Tibetan_Batang	LAUGH	gʔo	laugh / smile	OLD	g ʔ o	2301	2301
32126	Darang_Taraon	LAUGH	mɑɹɑ	laugh / smile	OLD	m ɑ ɹ ɑ	2967	2967
32297	Zhaba_Daofu_County	LAUGH	əʂte	laugh / smile	OLD	ə ʂ t e	2434	2434
32953	Tibetan_Xiahe	LAUGH	gol	laugh / smile	OLD	g o l	2301	2301
34285	Bokar	LAUGH	ȵir	laugh / smile	OLD	ȵ i r	29723	29723
34939	Dulong	LAUGH	ɛt	laugh / smile	OLD	ɛ t	438	438
35108	Tibetan_Alike	LAUGH	wgat	laugh / smile	OLD	w g a t	2301	2301
35269	Yidu	LAUGH	mɑɹɑ	laugh / smile	OLD	m ɑ ɹ ɑ	2967	2967
35671	Lisu	LAUGH	xɯ	laugh / smile	OLD	x ɯ	438	438
35737	Jingpho	LAUGH	măni	laugh / smile	OLD	m ă n i	2131	2131
40372	Khaling	LAUGH	ret		OLD	r e t	438	438
40895	Old_Chinese	LAUGH	slaws		OLD	s l a w s	1932	1932
41244	Old_Burmese	LAUGH	raj		OLD	r a j	438	438
41542	Limbu	LAUGH	ett		OLD	e t t	438	438
41925	Chepang	LAUGH	ni	laugh, grin (WD)	OLD	n i	2131	2131
42177	Garo	LAUGH	kaʔdiŋa	laugh; smile (vi)	OLD	k a ʔ d i ŋ a	3362	3362
42589	Thulung	LAUGH	ris		OLD	r i s	438	438
42756	Hakha_Chin	LAUGH	nniʔ	laugh (v.)	OLD	n n i ʔ	2131	2131
43166	Bunan	LEARN	lok	learn, read	OLD	l o k	321	321
43363	Byangsi	LEARN	hlabʃimo	learn	OLD	h l a b ʃ i m o	439	439
43590	Rongpo	LEARN	us	learn	OLD	u s	3097	3097
43816	Kulung	LEARN	inima	learn (vr [1: i- 2: it-])	OLD	i n i m a	720	720
43817	Kulung	LEARN	dəima	learn (vt-5 [1: dǝt- 2: dǝtt- 3: dǝi- 4: dǝn- 5: dǝ:-])	OLD	d ə i m a	721	721
43964	Bantawa	LEARN	les	to know how to do something; to learn (how to do something)	OLD	l e s	805	805
46129	Lushai	LEARN	zir	learn (v)	OLD	z i r	3132	3132
47342	Beijing	LEARN	ɕyœ	learn	OLD	ɕ y œ	1934	1934
47343	Guangzhou	LEARN	hɔk	learn	OLD	h ɔ k	1934	1934
47344	Chaozhou	LEARN	oʔ		OLD	o ʔ	1934	1934
47346	Jieyang	LEARN	oʔ		OLD	o ʔ	1934	1934
47347	Xingning	LEARN	hɔʔ		OLD	h ɔ ʔ	1934	1934
47726	Ukhrul	LEARN	kətm	learn	OLD	k ə t m	3436	3436
47930	Hayu	LEARN	lit	teach, learn (refl.) (vtt, vr)	OLD	l i t	3665	3665
48152	Tangut	LEARN	ɣiew		OLD	ɣ i e w	119	119
48481	Mikir	LEARN	erli		OLD	e r l i	0	0
24953	Darang_Taraon	LEARN	xiɯoŋ	learn	OLD	x i ɯ o ŋ	2435	2435
27278	Bokar	LEARN	lopoŋ	learn	OLD	l o p o ŋ	439	439
27529	Jingpho	LEARN	ʃăʒin	learn	OLD	ʃ ă ʒ i n	2622	2622
27562	Motuo_Menba	LEARN	lam	learn	OLD	l a m	439	439
28524	rGyalrong_Maerkang	LEARN	kslp	learn	OLD	k s l p	439	439
45871	Bahing	LEARN	ɛs	learn (vr)	OLD	ɛ s	1444	1444
28936	Tibetan_Lhasa	LEARN	ləp	learn	OLD	l ə p	439	439
29869	Daofu	LEARN	ni	learn	OLD	n i	2623	2623
29870	Daofu	LEARN	nina	learn	OLD	n i n a	2623	2623
30625	Tibetan_Batang	LEARN	ʑõ	learn	OLD	ʑ õ	2435	2435
32302	Zhaba_Daofu_County	LEARN	bũ	learn	OLD	b ũ	2435	2435
32390	Dulong	LEARN	sɯlɑp	learn	OLD	s ɯ l ɑ p	439	439
32956	Tibetan_Xiahe	LEARN	ho	learn	OLD	h o	2551	2551
34186	Lisu	LEARN	so	learn	OLD	s o	2693	2693
35112	Tibetan_Alike	LEARN	ɬowɟjoŋ	learn	OLD	ɬ o w ɟ j o ŋ	439	439
35271	Yidu	LEARN	u	learn	OLD	u	3034	3034
35797	Japhug	LEARN	βzjoz	learn	OLD	β z j o z	2435	2435
47345	Longgang	LEARN	hok		OLD	h o k	1934	1934
40482	Khaling	LEARN	entsi		OLD	e n t s i	1444	1444
40483	Limbu	LEARN	hr		OLD	h r	3550	3550
40897	Old_Chinese	LEARN	mruk		OLD	m r u k	1934	1934
41245	Old_Burmese	LEARN	san		OLD	s a n	2693	2693
41663	Wobzi_Khroskyabs	LEARN	né		OLD	n é	2623	2623
41927	Chepang	LEARN	sjan	teach, instruct; learn	OLD	s j a n	3845	3845
42180	Garo	LEARN	siniŋa	learn; teach (vt)	OLD	s i n i ŋ a	3964	3964
42338	Old_Tibetan	LEARN	bslabs		OLD	b s l a b s	439	439
42339	Old_Tibetan	LEARN	sbjaŋs		OLD	s b j a ŋ s	2435	2435
42590	Thulung	LEARN	ssi		OLD	s s i	1444	1444
42758	Hakha_Chin	LEARN	cawn	learn (v.)	OLD	c a w n	4142	4142
43033	Bunan	LICK	lak	lick	OLD	l a k	101	101
43364	Byangsi	LICK	lmo	lick; know	OLD	l m o	101	101
43591	Rongpo	LICK	ʈ	lick	OLD	ʈ	582	582
43592	Rongpo	LICK	jaŋ	lick	OLD	j a ŋ	3101	3101
43818	Kulung	LICK	lma	lick (vt-3 [1: lɔk- 2: lɔ:- 3: lɔk-])	OLD	l m a	101	101
43966	Bantawa	LICK	lek	to lick	OLD	l e k	101	101
44734	Rangoon	LICK	jɛʔ		OLD	j ɛ ʔ	101	101
44815	Bola	LICK	jaʔ	lick	OLD	j a ʔ	101	101
44822	Lashi	LICK	jʔ	lick	OLD	j ʔ	101	101
45872	Bahing	LICK	tuk	lick (v)	OLD	t u k	1445	1445
46130	Lushai	LICK	liak	lick	OLD	l i a k	101	101
47348	Beijing	LICK	in	lick (with tongue)	OLD	i n	3218	3218
47350	Guangzhou	LICK	lai	lick (with tongue)	OLD	l a i	101	101
47352	Longgang	LICK	liaŋ		OLD	l i a ŋ	1939	1939
47354	Xingning	LICK	ʂɛ		OLD	ʂ ɛ	101	101
47355	Guangzhou	LICK	lem		OLD	l e m	3218	3218
47727	Ukhrul	LICK	əməlek	lick	OLD	ə m ə l e k	101	101
47931	Hayu	LICK	pop	lick (vt)	OLD	p o p	3558	3558
48103	Tangut	LICK	i		OLD	i	101	101
48428	Mikir	LICK	ilek		OLD	i l e k	101	101
48677	Rabha	LICK	selek	lick	OLD	s e l e k	101	101
48713	Achang_Longchuan	LICK	liap		OLD	l i a p	29735	29735
48717	Achang_Longchuan	LICK	leʔ		OLD	l e ʔ	101	101
48759	Xiandao	LICK	lɛʔ		OLD	l ɛ ʔ	101	101
48786	Atsi	LICK	joʔ		OLD	j o ʔ	101	101
20248	Old_Tibetan	LICK	ldag		OLD	l d a g	101	101
20277	Japhug	LICK	nɯnɯɣ		OLD	n ɯ n ɯ ɣ	3164	3164
45152	Maru	LICK	jɔʔ	lick	OLD	j ɔ ʔ	101	101
27003	Bokar	LICK	jak	lick / lap	OLD	j a k	101	101
27470	Lisu	LICK	l	lick / lap	OLD	l	101	101
28472	rGyalrong_Maerkang	LICK	kɑnənok	lick / lap	OLD	k ɑ n ə n o k	3164	3164
28872	Tibetan_Lhasa	LICK	ta	lick / lap	OLD	t a	101	101
29132	Tibetan_Batang	LICK	dɑʔ	lick / lap	OLD	d ɑ ʔ	101	101
29702	Jingpho	LICK	mătʔ	lick / lap	OLD	m ă t ʔ	101	101
30328	Motuo_Menba	LICK	ben	lick / lap	OLD	b e n	2701	2701
32099	Darang_Taraon	LICK	lio	lick / lap	OLD	l i o	101	101
32254	Zhaba_Daofu_County	LICK	əda	lick / lap	OLD	ə d a	2422	2422
32912	Tibetan_Xiahe	LICK	daχ	lick / lap	OLD	d a χ	101	101
33447	Daofu	LICK	pqɑ	lick / lap	OLD	p q ɑ	2662	2662
34697	Dulong	LICK	lɑʔ	lick / lap	OLD	l ɑ ʔ	101	101
35086	Tibetan_Alike	LICK	wnan	lick / lap	OLD	w n a n	2986	2986
35087	Tibetan_Alike	LICK	rdak	lick / lap	OLD	r d a k	101	101
35224	Tibetan_Batang	LICK	ɕoʔ	lick / lap	OLD	ɕ o ʔ	3020	3020
35249	Yidu	LICK	hɑmɹe	lick / lap	OLD	h ɑ m ɹ e	3027	3027
40438	Khaling	LICK	lak		OLD	l a k	101	101
40439	Limbu	LICK	lak		OLD	l a k	101	101
40899	Old_Chinese	LICK	cəleʔ		OLD	c ə l e ʔ	101	101
41246	Old_Burmese	LICK	ljak		OLD	l j a k	101	101
41665	Wobzi_Khroskyabs	LICK	njá		OLD	n j á	10251	10251
41929	Chepang	LICK	le	lick	OLD	l e	29735	29735
41930	Chepang	LICK	hljak	lick (B)	OLD	h l j a k	101	101
42182	Garo	LICK	sraka	lick (vt)	OLD	s r a k a	101	101
42591	Thulung	LICK	lep		OLD	l e p	29735	29735
42760	Hakha_Chin	LICK	liakliaʔ	lick (v.)	OLD	l i a k l i a ʔ	101	101
42975	Bunan	LIE DOWN	galt	lie (down)	OLD	g a l t	181	181
43593	Rongpo	LIE DOWN	buəl	lie down	OLD	b u ə l	2503	2503
43819	Kulung	LIE DOWN	uima	lie down, fall, topple (vi-6 [1: ut- 2: ui- 3: utt- 4: un- 5: u:-])	OLD	u i m a	4103	4103
43967	Bantawa	LIE DOWN	ant	(middle) to turn over, to lie down	OLD	a n t	2681	2681
43968	Bantawa	LIE DOWN	dɨs	to make fall, to lie down	OLD	d ɨ s	808	808
44648	Rangoon	LIE DOWN	tõlõɬɛ		OLD	t õ l õ ɬ ɛ	1062	1062
45155	Achang_Longchuan	LIE DOWN	a	lie down v.	OLD	a	1231	1231
45156	Atsi	LIE DOWN	leʔ	lie down v.	OLD	l e ʔ	1232	1232
45157	Bola	LIE DOWN	laŋ	lie down v.	OLD	l a ŋ	1232	1232
45158	Lashi	LIE DOWN	lŋ	lie down v.	OLD	l ŋ	1232	1232
45159	Maru	LIE DOWN	laŋ	lie down v.	OLD	l a ŋ	1232	1232
45160	Xiandao	LIE DOWN	ɲɛŋ	lie down v.	OLD	ɲ ɛ ŋ	1233	1233
45873	Bahing	LIE DOWN	gles	lie down, recline (vi)	OLD	g l e s	1446	1446
46131	Lushai	LIE DOWN	lum	lie down (v)	OLD	l u m	1585	1585
46132	Lushai	LIE DOWN	mu	lie down (v)	OLD	m u	3285	3285
47356	Beijing	LIE DOWN	ɑŋ	lie down, lie (sleep)	OLD	ɑ ŋ	1941	1941
47357	Guangzhou	LIE DOWN	fn	lie down, lie (sleep)	OLD	f n	1942	1942
47358	Longgang	LIE DOWN	mɪn		OLD	m ɪ n	3221	3221
47359	Xingning	LIE DOWN	min		OLD	m i n	3221	3221
47728	Ukhrul	LIE DOWN	əŋəjaj	lie down	OLD	ə ŋ ə j a j	3439	3439
47729	Ukhrul	LIE DOWN	kəpi	sleep; lie down	OLD	k ə p i	2134	2134
48135	Tangut	LIE DOWN	gɥɨr		OLD	g ɥ ɨ r	2363	2363
15637	Old_Tibetan	LIE DOWN	ɲal		OLD	ɲ a l	2353	2353
15666	Japhug	LIE DOWN	rŋgɯ		OLD	r ŋ g ɯ	2363	2363
48462	Mikir	LIE DOWN	ì		OLD	ì	0	0
26381	Lisu	LIE DOWN	dolɑ	lie down	OLD	d o l ɑ	1145	1145
27464	Jingpho	LIE DOWN	kăleŋ	lie down	OLD	k ă l e ŋ	1232	1232
28084	Tibetan_Alike	LIE DOWN	ȵæ	lie down	OLD	ȵ æ	2353	2353
28468	rGyalrong_Maerkang	LIE DOWN	lnəʒgə	lie down	OLD	l n ə ʒ g ə	2363	2363
28861	Tibetan_Lhasa	LIE DOWN	ȵɛ	lie down	OLD	ȵ ɛ	2353	2353
28862	Tibetan_Lhasa	LIE DOWN	tɛ	lie down	OLD	t ɛ	1251	1251
29820	Daofu	LIE DOWN	rgə	lie down	OLD	r g ə	2363	2363
30042	Motuo_Menba	LIE DOWN	jip	lie down	OLD	j i p	3291	3291
30441	Tibetan_Batang	LIE DOWN	ɑuejeʔ	lie down	OLD	ɑ u e j e ʔ	3243	3243
32247	Zhaba_Daofu_County	LIE DOWN	aski	lie down	OLD	a s k i	3351	3351
32906	Tibetan_Xiahe	LIE DOWN	loχ	lie down	OLD	l o χ	2541	2541
34226	Bokar	LIE DOWN	ɦd	lie down	OLD	ɦ d	2839	2839
34651	Dulong	LIE DOWN	ɛn	lie down	OLD	ɛ n	2917	2917
40375	Limbu	LIE DOWN	lɛks		OLD	l ɛ k s	1232	1232
40376	Khaling	LIE DOWN	laktsi		OLD	l a k t s i	1232	1232
40900	Old_Chinese	LIE DOWN	ojs		OLD	o j s	3648	3648
41247	Old_Burmese	LIE DOWN	l		OLD	l	2697	2697
41666	Wobzi_Khroskyabs	LIE DOWN	jv		OLD	j v	3291	3291
41931	Chepang	LIE DOWN	kle	stick down flat, lie down (hair, fur), be sleek, smooth	OLD	k l e	3847	3847
42592	Thulung	LIE DOWN	ʌms		OLD	ʌ m s	3291	3291
42761	Hakha_Chin	LIE DOWN	bokboʔ	lie (v.)	OLD	b o k b o ʔ	4144	4144
42771	Hakha_Chin	MARRY (AS MAN)	zoh	marry (v.)	OLD	z o h	2349	2349
42928	Bunan	MARRY (AS MAN)	bakmalik	marry	OLD	b a k m a l i k	2413	2413
43977	Bantawa	MARRY (AS MAN)	bihamuma	to marry [from biha “marriage” + muma “to do”]	OLD	b i h a m u m a	2695	2695
46133	Lushai	MARRY (AS MAN)	nupuinei	married	OLD	n u p u i n e i	1717	1717
47730	Ukhrul	MARRY (AS MAN)	ʃakkəa	marry (speaking of the man or woman)	OLD	ʃ a k k ə a	2135	2135
48163	Tangut	MARRY (AS MAN)	ta		OLD	t a	4218	4218
48493	Mikir	MARRY (AS MAN)	pisoen		OLD	p i s o e n	0	0
27409	Jingpho	MARRY (AS MAN)	numla	marry (a woman)	OLD	n u m l a	738	738
27459	Motuo_Menba	MARRY (AS MAN)	la	marry (a woman)	OLD	l a	738	738
28411	rGyalrong_Maerkang	MARRY (AS MAN)	kɑkro	marry (a woman)	OLD	k ɑ k r o	3106	3106
28788	Tibetan_Lhasa	MARRY (AS MAN)	namalẽ	marry (a woman)	OLD	n a m a l ẽ	2533	2533
29762	Daofu	MARRY (AS MAN)	lɛjimələ	marry (a woman)	OLD	l ɛ j i m ə l ə	1597	1597
30389	Tibetan_Batang	MARRY (AS MAN)	lẽ	marry (a woman)	OLD	l ẽ	2533	2533
32070	Darang_Taraon	MARRY (AS MAN)	mejɑŋkɑtiɑɯ	marry (a woman)	OLD	m e j ɑ ŋ k ɑ t i ɑ ɯ	2367	2367
32197	Zhaba_Daofu_County	MARRY (AS MAN)	ȵʌzu	marry (a woman)	OLD	ȵ ʌ z u	2410	2410
32858	Tibetan_Xiahe	MARRY (AS MAN)	len	marry (a woman)	OLD	l e n	2533	2533
34081	Lisu	MARRY (AS MAN)	u	marry (a woman)	OLD	u	2799	2799
34169	Bokar	MARRY (AS MAN)	loŋ	marry (a woman)	OLD	l o ŋ	2821	2821
34297	Dulong	MARRY (AS MAN)	lu	marry (a woman)	OLD	l u	2853	2853
35039	Tibetan_Alike	MARRY (AS MAN)	mnæmælen	marry (a woman)	OLD	m n æ m æ l e n	2533	2533
35219	Yidu	MARRY (AS MAN)	ɑdiɑu	marry (a woman)	OLD	ɑ d i ɑ u	2367	2367
35799	Japhug	MARRY (AS MAN)	qru	marry	OLD	q r u	3106	3106
40725	Khaling	MARRY (AS MAN)	srrepsi		OLD	s r r e p s i	3600	3600
40909	Old_Chinese	MARRY (AS MAN)	oʔs		OLD	o ʔ s	3649	3649
41287	Old_Burmese	MARRY (AS MAN)	lakap		OLD	l a k a p	3698	3698
41288	Old_Burmese	MARRY (AS MAN)	āh		OLD	ā h	3699	3699
41289	Old_Burmese	MARRY (AS MAN)	ra		OLD	r a	3700	3700
41675	Wobzi_Khroskyabs	MARRY (AS MAN)	ɲɑvvî		OLD	ɲ ɑ v v î	3759	3759
41942	Chepang	MARRY (AS MAN)	kəmawanʔ	bring bride in marriage, marry	OLD	k ə m a w a n ʔ	3851	3851
42193	Garo	MARRY (AS MAN)	kima	marry (vt)	OLD	k i m a	3970	3970
42593	Thulung	MARRY (AS MAN)	llika		OLD	l l i k a	4104	4104
42799	Hakha_Chin	PLANT (SOMETHING)	ûnǔn	plant (v.)	OLD	û n ǔ n	3139	3139
42901	Old_Tibetan	PLANT (SOMETHING)	bugs		OLD	b u g s	123	123
43141	Bunan	PLANT (SOMETHING)	uk	begin, plant, educate	OLD	u k	123	123
43594	Rongpo	PLANT (SOMETHING)	rop	plant	OLD	r o p	584	584
43820	Kulung	PLANT (SOMETHING)	leima	plant, pour out (vt-5 [1: let- 2: lett- 3: lei- 4: len- 5: le:-])	OLD	l e i m a	722	722
43998	Bantawa	PLANT (SOMETHING)	litt	to plant, to sow	OLD	l i t t	722	722
44878	Rangoon	PLANT (SOMETHING)	sɑiʔ	plant (trees)	OLD	s ɑ i ʔ	1118	1118
44928	Atsi	PLANT (SOMETHING)	xo	plant (trees)	OLD	x o	1203	1203
45008	Lashi	PLANT (SOMETHING)	ʃ	plant (trees)	OLD	ʃ	1203	1203
45054	Xiandao	PLANT (SOMETHING)	sɔ	plant (trees)	OLD	s ɔ	1203	1203
45203	Achang_Longchuan	PLANT (SOMETHING)	sɔ	plant (trees)	OLD	s ɔ	1203	1203
45224	Bola	PLANT (SOMETHING)	xa	plant (trees)	OLD	x a	1203	1203
45248	Maru	PLANT (SOMETHING)	xɔ	plant (trees)	OLD	x ɔ	1203	1203
45874	Bahing	PLANT (SOMETHING)	tɛmt	plant (vt)	OLD	t ɛ m t	1447	1447
47360	Beijing	PLANT (SOMETHING)	ʊŋ		OLD	ʊ ŋ	1943	1943
47361	Guangzhou	PLANT (SOMETHING)	ʊŋ		OLD	ʊ ŋ	1943	1943
47362	Chaozhou	PLANT (SOMETHING)	ɛŋ		OLD	ɛ ŋ	1943	1943
47363	Longgang	PLANT (SOMETHING)	ʊŋ		OLD	ʊ ŋ	1943	1943
47364	Jieyang	PLANT (SOMETHING)	ɛŋ		OLD	ɛ ŋ	1943	1943
47365	Xingning	PLANT (SOMETHING)	ʊm		OLD	ʊ m	1943	1943
47731	Ukhrul	PLANT (SOMETHING)	kəʃom	plant; put stones for hearth	OLD	k ə ʃ o m	3444	3444
47932	Hayu	PLANT (SOMETHING)	lʊt	plant, transplant (vtt)	OLD	l ʊ t	2755	2755
48128	Tangut	PLANT (SOMETHING)	lji		OLD	l j i	722	722
48454	Mikir	PLANT (SOMETHING)	è		OLD	è	0	0
17333	Old_Tibetan	PLANT (SOMETHING)	btab		OLD	b t a b	2713	2713
17362	Japhug	PLANT (SOMETHING)	ji		OLD	j i	722	722
28539	rGyalrong_Maerkang	PLANT (SOMETHING)	kɑplu	plant (trees)	OLD	k ɑ p l u	3373	3373
28968	Tibetan_Lhasa	PLANT (SOMETHING)	u	plant (trees)	OLD	u	123	123
29884	Daofu	PLANT (SOMETHING)	ɮə	plant (trees)	OLD	ɮ ə	722	722
30113	Jingpho	PLANT (SOMETHING)	ai	plant (trees)	OLD	a i	2450	2450
30254	Dulong	PLANT (SOMETHING)	lɑi	plant (trees)	OLD	l ɑ i	722	722
30330	Motuo_Menba	PLANT (SOMETHING)	uk	plant (trees)	OLD	u k	123	123
30527	Tibetan_Batang	PLANT (SOMETHING)	uʔ	plant (trees)	OLD	u ʔ	123	123
32324	Zhaba_Daofu_County	PLANT (SOMETHING)	ji	plant (trees)	OLD	j i	722	722
32976	Tibetan_Xiahe	PLANT (SOMETHING)	əχ	plant (trees)	OLD	ə χ	123	123
34203	Lisu	PLANT (SOMETHING)	t	plant (trees)	OLD	t	2831	2831
34317	Bokar	PLANT (SOMETHING)	d	plant (trees)	OLD	d	2858	2858
40387	Limbu	PLANT (SOMETHING)	lett		OLD	l e t t	722	722
40388	Khaling	PLANT (SOMETHING)	jmʉ		OLD	j m ʉ	3517	3517
40939	Old_Chinese	PLANT (SOMETHING)	toŋʔs		OLD	t o ŋ ʔ s	1943	1943
40940	Old_Chinese	PLANT (SOMETHING)	ə		OLD	ə	3654	3654
41290	Old_Burmese	PLANT (SOMETHING)	sk		OLD	s k	1118	1118
41702	Wobzi_Khroskyabs	PLANT (SOMETHING)	j		OLD	j	722	722
41967	Chepang	PLANT (SOMETHING)	preʔ	plant, implant, transplant	OLD	p r e ʔ	3247	3247
42223	Garo	PLANT (SOMETHING)	geʔa	plant (vt)	OLD	g e ʔ a	3991	3991
42594	Thulung	PLANT (SOMETHING)	li		OLD	l i	722	722
42800	Hakha_Chin	PLAY	uih	play (v.)	OLD	u i h	33	33
43005	Bunan	PLAY	kjor	dance, play	OLD	k j o r	2901	2901
43365	Byangsi	PLAY	laŋmo	play	OLD	l a ŋ m o	3371	3371
43821	Kulung	PLAY	ləma	feel itself, play (vi-7 [1: lɔi- 2: lɔ- 3: lǝi- 4: lǝ-])	OLD	l ə m a	723	723
43999	Bantawa	PLAY	namlokma	to play (as of children) [compare nam “sun” + lokma “to boil”]	OLD	n a m l o k m a	3134	3134
44530	Rangoon	PLAY	kɑsɑ		OLD	k ɑ s ɑ	1030	1030
45443	Achang_Longchuan	PLAY	eʔ	play v. 1	OLD	e ʔ	4151	4151
45444	Atsi	PLAY	ŋjikṵn	play v. 2	OLD	ŋ j i k ṵ n	3480	3480
45445	Bola	PLAY	kn	play v. 2	OLD	k n	3367	3367
45446	Lashi	PLAY	l	play v. 2	OLD	l	1294	1294
45447	Maru	PLAY	nakṵm	play v. 2	OLD	n a k ṵ m	2352	2352
45448	Xiandao	PLAY	ɛʔ	play v. 1	OLD	ɛ ʔ	4151	4151
45875	Bahing	PLAY	ams	play (vr)	OLD	a m s	4150	4150
46134	Lushai	PLAY	infiam	play (a game) (v)	OLD	i n f i a m	3461	3461
47366	Beijing	PLAY	urn	play	OLD	u r n	1944	1944
47367	Guangzhou	PLAY	wan	play	OLD	w a n	1944	1944
47369	Chaozhou	PLAY	s		OLD	s	1946	1946
47370	Longgang	PLAY	liau		OLD	l i a u	1947	1947
47371	Jieyang	PLAY	s		OLD	s	1946	1946
47372	Xingning	PLAY	kɑɔ		OLD	k ɑ ɔ	1948	1948
