"ID","DOCULECT","CONCEPT","VALUE","FORM","TOKENS","MORPHEMES","COGIDS","COGID","ALIGNMENT","NOTE"
1975,"Yolmo","MANY","maŋbu","maŋbu","m a.ŋ + b u","many _:bu-suffix","1651 107",1323,"m a.ŋ + b u","[x]"
2433,"OldTibetan","MANY","maŋ-","m.a.ŋ.+","m a.ŋ","None","None",1323,"m a.ŋ",""
2434,"Lhasa","MANY","maŋ¹³ko⁵⁵","m.a.ŋ.¹³.◦.k.o.⁵⁵","m a.ŋ ¹³ + k o ⁵⁵","None","None",1323,"m a.ŋ ¹³ + k - o ⁵⁵",""
2435,"Batang","MANY","mõ¹³mbᴜ⁵³","m.õ.∼.¹³.◦.m.b.ᴜ.⁵³","m õ ¹³ + m.b u ⁵³","None","None",1323,"m õ - ¹³ + m.b u ⁵³","!"
2436,"Xiahe","MANY","maŋ","m.a.ŋ","m a.ŋ","None","None",1323,"m a.ŋ",""
2437,"Alike","MANY","maŋ ŋæ","m.a.ŋ._.ŋ.æ","m a.ŋ + ŋ æ","None","48",1323,"m a.ŋ + - ŋ - æ -",""
2438,"OldChinese","MANY","*[t.l]ˤaj","t.lˤ.a.j","t.lˤ a.j","None","None",1324,"t.lˤ a.j",""
198,"Gyalsumdo","ALL","t̪aɡɹaŋ","t̪aɡɹaŋ","t̪ a.g + ɹ a.ŋ","all/tag _all/rang","22 16",154,"t̪ a.g + ɹ a.ŋ","[x]"
455,"Jirel","ALL","ŋɡaŋe","ŋɡaŋe","ⁿg a + ŋ e","all/nga _all/nge","17 18",8,"ⁿg a + ŋ e","[x]"
713,"Kagate","ALL","t̪ʰamdzer","t̪ʰamdzer","t̪ʰ a.m + dz e.r","whole/tam all/dzer","91 19",1175,"t̪ʰ a.m + dz e.r","[x]"
973,"Lowa","ALL","kiɾi","kiɾi","k i + ɾ i","whole/kei whole/ri","95 3651",149,"k i + ɾ i","[x]"
1220,"Nubri","ALL","tɕjapt̪a","tɕjapt̪a","tɕ.j a.p + t̪ a","all/tsjop _that","21 3647",10,"tɕ.j a.p + t̪ a","[x]"
1469,"Sherpa","ALL","jukəj","jukəj","j u + k əi","whole/ju whole/kei","3653 95",148,"j u + k əi","[x]"
1712,"Tsum","ALL","tɕjop","tɕjop","tɕ.j o.p","all/tsjop","21",10,"- - - tɕ.j o.p","[x]"
1976,"Yolmo","ALL","ndzamaɹaŋ","ndzamaɹaŋ","ⁿdz a + m a + ɹ a.ŋ","all/ndza _all/ma _all/rang","90 23 16",1177,"ⁿdz a + m a + ɹ a.ŋ","[x]"
2048,"OldTibetan","ALL","tʰams.tɕad","tʰ.a.m.s.◦.tɕ.a.d","tʰ a.m s + tɕ a.d","None","None",1175,"tʰ a.m s + tɕ a.d",""
2049,"Xiahe","ALL","ha no","h.a._.n.o","h a + n o","None","None",1176,"h a + n o",""
2050,"Lhasa","ALL","tshaŋ⁵⁵ma⁵⁵","tsh.a.ŋ.⁵⁵.◦.m.a.⁵⁵","tsʰ a.ŋ ⁵⁵ + m a ⁵⁵","None","None",1177,"tsʰ a.ŋ ⁵⁵ + m a ⁵⁵",""
2051,"Batang","ALL","jø¹³tshɛʔ⁵³","j.ø.¹³.◦.tsh.ɛ.ʔ.⁵³","j ø ¹³ + tsʰ ɛ.ʔ ⁵³","None","None",1178,"j ø ¹³ + tsʰ ɛ.ʔ ⁵³",""
2052,"Lhasa","ALL","kaŋ¹³ka⁵⁵","k.a.ŋ.¹³.◦.k.a.⁵⁵","k a.ŋ ¹³ + k a ⁵⁵","None","None",1179,"k a.ŋ ¹³ + k a ⁵⁵",""
2053,"Alike","ALL","tshaŋ mæ","tsh.a.ŋ._.m.æ","tsʰ a.ŋ + m æ","None","None",1177,"tsʰ a.ŋ + - m æ -",""
2054,"OldChinese","ALL","*[b]rom","b.r.o.m","b.r o.m","None","None",1180,"b.r o.m",""
2055,"OldChinese","ALL","*[g]ˤr[ə]m","gˤ.r.ə.m","gˤ.r ə.m","None","None",1181,"gˤ.r ə.m",""
2056,"OldTibetan","ALL","kun","k.u.n","k u.n","None","None",1182,"k u.n",""
199,"Gyalsumdo","EAT","se","se","s e","eat/se","20",1240,"s e - - -","[x]"
456,"Jirel","EAT","so","so","s o","bite/so","2966",1240,"s o - - -","[x]"
457,"Jirel","EAT","soba","soba","s o + b a","bite/so _:ba-suffix/ba","2966 8",1240,"s o + b a","[x]"
458,"Jirel","EAT","sabla","sabla","s a.b + l a","eat _:suffix/la","94 2969",1240,"s a.b + l a","[x]"
714,"Kagate","EAT","sadze","sadze","s a + dz e","eat/sa _:vb-suffix/dze","94 13",1240,"s a + dz e","[x]"
974,"Lowa","EAT","saje","saje","s a + j e","eat/sa _:suffix/je","94 2910",1240,"s a + j e","[x]"
1221,"Nubri","EAT","seji","seji","s e + j i","eat/se _:suffix/je","20 2910",1240,"s e + j i","[x]"
1470,"Sherpa","EAT","sap","sap","s a.p","eat","94",1240,"s a.p - - -","[x]"
1713,"Tsum","EAT","so","so","s o","bite/so","2966",1240,"s o - - -","[x]"
1714,"Tsum","EAT","seso","seso","s e + s o","eat/se _:verbal-suffix/so","20 2813",1240,"s e + s o","[x]"
1977,"Yolmo","EAT","so","so","s o","bite/so","2966",1240,"s o - - -","[x]"
2202,"OldTibetan","EAT","za, zos","z.a","z a","None","None",1240,"z a -",""
2203,"Lhasa","EAT","sa¹³","s.a.¹³","s a ¹³","None","None",1240,"s a ¹³",""
2204,"Batang","EAT","sa²³¹","s.a.²³¹","s a ²³¹","None","None",1240,"s a ²³¹",""
2205,"Xiahe","EAT","sa","s.a","s a","None","None",1240,"s a -",""
2206,"Alike","EAT","sæ","s.æ","s æ","None","None",1240,"s æ -",""
2207,"OldChinese","EAT","*mə-lək","m.ə.+.l.ə.k","m ə + l ə.k","None","None",1241,"m ə + l ə.k",""
200,"Gyalsumdo","BITE","ale","ale","a + l e","_:a-suffix chew/le","2861 2905",851,"a + l e","[x]"
201,"Gyalsumdo","BITE","soɡjapb","soɡjapb","s o + g.j a.!pb/p","bite/so bite/gjap","2866 2864",1198,"s o + g.j a.!pb/p - - - -","[x]"
459,"Jirel","BITE","muɹtɕja","muɹtɕja","m u.ɹ + tɕ.j a","bite/mur bite/gjap","2863 2864",1202,"m - u.ɹ + tɕ.j a","[x]"
460,"Jirel","BITE","muɹab","muɹab","m u.!Ø/ɹ + ɹ a.b","bite/mur bite/rab","2863 2872",1202,"m u.!Ø/ɹ - + ɹ a.b","[x]"
715,"Kagate","BITE","murtse","murtse","m u.r + !ts/dz e","bite/mur _:vb-suffix/dze","2863 13",1202,"m - u.r + !ts/dz e","[x]"
975,"Lowa","BITE","soɡjapje","soɡjapje","s o + g.j a.p + j e","bite/so bite/gjap _:je-suffix","2866 2864 2910",1198,"s o + g.j - a.p + j e","[x]"
976,"Lowa","BITE","mukje","mukje","m u.g + j e","bite/mur _:je-suffix","2863 2910",1202,"m - u.g + j e","[x]"
1222,"Nubri","BITE","soɡjap","soɡjap","s o + g.j a.p","bite/so bite/gjap","2866 2864",1198,"s o + g.j - a.p - - -","[x]"
1471,"Sherpa","BITE","sət̪əbu","sət̪əbu","s ə + t̪ ə + b u","bite/so _to _:bu-suffix","2866 2868 2869",850,"s ə + t̪ ə + b u","[x]"
1715,"Tsum","BITE","sat̪ob","sat̪ob","s a + t̪ o.b","eat/sa _to","94 2870",850,"s a + t̪ o.b - - -","[x]"
1978,"Yolmo","BITE","muɹd̪uŋ","muɹd̪uŋ","m u.ɹ + d̪ u.ŋ","bite/mur bite/dung","2863 2871",1202,"m - u.ɹ + d̪ u.ŋ","[x]"
2090,"OldTibetan","BITE","za, bzas","b.z.a.s","b.z a.s","None","58",1197,"b.z a.s",""
2091,"Lhasa","BITE","so⁵⁵ ca¹³²","s.o.⁵⁵._.c.a.¹³²","s o ⁵⁵ + c a ¹³²","None","None",1198,"s o ⁵⁵ + c a - ¹³²",""
2092,"Batang","BITE","ndʐɛʔ⁵³","ndʐ.ɛ.ʔ.⁵³","ⁿɖʐ ɛ.ʔ ⁵³","None","None",1199,"ⁿɖʐ ɛ.ʔ ⁵³","!"
2093,"Xiahe","BITE","sho ndep","sʰ.o._.nd.e.p","sʰ o + ⁿd e.p","None","59",1198,"sʰ o + ⁿd e.p","!"
2094,"Alike","BITE","wa wdi wɟjap","w.a._.w.d.i._.w.ɟ.j.a.p","w a + w.d i + w.ɟ.j a.p","None","None",1200,"w a + w.d i + w.ɟ.j a.p","!"
2095,"OldChinese","BITE","*[d]e[t]-s","d.e.t.+.s","d e.t + s","None","None",1201,"d e.t + s",""
2096,"OldTibetan","BITE","rmug","r.m.u.g","r.m u.g","None","None",1202,"r.m u.g",""
203,"Gyalsumdo","DRINK","t̪ʰuŋ","t̪ʰuŋ","t̪ʰ u.ŋ","drink","2950",1232,"- - - - - - t̪ʰ u.ŋ","[x]"
463,"Jirel","DRINK","t̪ʰuŋ","t̪ʰuŋ","t̪ʰ u.ŋ","drink","2950",1232,"- - - - - - t̪ʰ u.ŋ","[x]"
464,"Jirel","DRINK","t̪ʰubat̪e","t̪ʰubat̪e","t̪ʰ u.!Ø/ŋ + b a + t̪ e","drink _:vrb-suffix/ba _:te-suffix/te","2950 122 9",1232,"t̪ʰ u.!Ø/ŋ + b a + t̪ e","[x]"
717,"Kagate","DRINK","t̪ʰuŋdze","t̪ʰuŋdze","t̪ʰ u.ŋ + dz e","drink _:vb-suffix/dze","2950 13",1232,"- - - t̪ʰ u.ŋ + dz e","[x]"
978,"Lowa","DRINK","t̪ʰuŋje","t̪ʰuŋje","t̪ʰ u.ŋ + j e","drink _:vb-suffix/je","2950 2952",1232,"- - - t̪ʰ u.ŋ + j e","[x]"
1224,"Nubri","DRINK","t̪ʰuŋ","t̪ʰuŋ","t̪ʰ u.ŋ","drink","2950",1232,"- - - - - - t̪ʰ u.ŋ","[x]"
1473,"Sherpa","DRINK","t̪ʰuŋɡu","t̪ʰuŋɡu","t̪ʰ u.ŋ + g u","drink _:suffix/gu","2950 2953",1232,"- - - t̪ʰ u.ŋ + g u","[x]"
1717,"Tsum","DRINK","t̪ʰuŋ","t̪ʰuŋ","t̪ʰ u.ŋ","drink","2950",1232,"- - - - - - t̪ʰ u.ŋ","[x]"
1980,"Yolmo","DRINK","t̪ʰuŋd̪uŋ","t̪ʰuŋd̪uŋ","t̪ʰ u.ŋ + !d̪/t̪ʰ u.ŋ","drink _:red:drink","2950 2954",1232,"- - - t̪ʰ u.ŋ + !d̪/t̪ʰ u.ŋ","[x]"
2177,"OldTibetan","DRINK","ɴtʰuŋ, btuŋs","ɴ.tʰ.u.ŋ","ɴ.tʰ u.ŋ","None","66",1232,"ɴ.tʰ u.ŋ",""
2178,"Lhasa","DRINK","thuŋ⁵⁵","th.u.ŋ.⁵⁵","tʰ u.ŋ ⁵⁵","None","None",1232,"tʰ u.ŋ ⁵⁵",""
2179,"Xiahe","DRINK","thoŋ","th.o.ŋ","tʰ o.ŋ","None","None",1232,"tʰ o.ŋ",""
2180,"Alike","DRINK","thoŋ","th.o.ŋ","tʰ o.ŋ","None","None",1232,"tʰ o.ŋ",""
2181,"Batang","DRINK","thû⁵⁵","th.û.⁵⁵","tʰ û/u ⁵⁵","None","None",1232,"- tʰ û/u - ⁵⁵",""
2182,"OldChinese","DRINK","*q(r)[u]mʔ","q.u.m.ʔ","q u.m ʔ","None","None",1233,"q u.m ʔ",""
205,"Gyalsumdo","SLEEP","ɲal","ɲal","ɲ a.l","sleep","3192",1394,"- - - ɲ a.l - - -","[x]"
466,"Jirel","SLEEP","ɲol","ɲol","ɲ !o/a.l","sleep","3192",1394,"- - - ɲ !o/a.l - - -","[x]"
467,"Jirel","SLEEP","ɲalat̪e","ɲalat̪e","ɲ a.!Ø/l + l a + t̪ e","sleep _:vrb-suffix/la _:te-suffix/te","3192 9",1394,"ɲ a.!Ø/l + l a + t̪ e","[x]"
719,"Kagate","SLEEP","ɲaldze","ɲaldze","ɲ a.l + dz e","sleep _:vb-suffix/dze","3192 13",1394,"- - - ɲ a.l + dz e","[x]"
980,"Lowa","SLEEP","ɲaje","ɲaje","ɲ a + j e","sleep _:je-suffix","3192 2910",1394,"- - - ɲ a + j e","[x]"
1226,"Nubri","SLEEP","ɲal","ɲal","ɲ a.l","sleep","3192",1394,"- - - ɲ a.l - - -","[x]"
1475,"Sherpa","SLEEP","ŋiloku","ŋiloku","ŋ i + l o + k u","sleep/ŋi sleep/lo _sleep/ku","96 3195 3196",5,"ŋ i + l o + k u","[x]"
1719,"Tsum","SLEEP","ɲol","ɲol","ɲ !o/a.l","sleep","3192",1394,"- - - ɲ !o/a.l - - -","[x]"
1720,"Tsum","SLEEP","ɲalso","ɲalso","ɲ a.l + s o","sleep _:verbal-suffix/so","3192 2813",1394,"- - - ɲ a.l + s o","[x]"
1982,"Yolmo","SLEEP","ɲald̪uŋ","ɲald̪uŋ","ɲ a.l + d̪ u.ŋ","sleep sleep/dung","3192 3197",1394,"- - - ɲ a.l + d̪ u.ŋ","[x]"
2624,"OldTibetan","SLEEP","gɲid ɲal","g.ɲ.i.d._.ɲ.a.l","g.ɲ i.d + ɲ a.l","None","67",1394,"g.ɲ i.d + ɲ a.l",""
2625,"Lhasa","SLEEP","ȵɛ¹³","ȵ.ɛ.¹³","ȵ ɛ ¹³","None","None",1394,"- - - - - ȵ ɛ - ¹³",""
2626,"Batang","SLEEP","ȵe¹³","ȵ.e.¹³","ȵ e ¹³","None","None",1394,"- - - - - ȵ e - ¹³",""
2627,"Xiahe","SLEEP","na","n.a","n a","None","None",1394,"- - - - - n a - -",""
2628,"Alike","SLEEP","ȵa","ȵ.a","ȵ a","None","None",1394,"- - - - - ȵ a - -",""
2629,"OldChinese","SLEEP","*[tsʰ]imʔ","tsʰ.i.m.ʔ","tsʰ i.m ʔ","None","None",1395,"tsʰ i.m ʔ",""
2630,"OldChinese","SLEEP","*mi[t]-s","m.i.t.+.s","m i.t + s","None","None",1396,"m i.t + s",""
208,"Gyalsumdo","GIVE","t̪eɹ","t̪eɹ","t̪ e.ɹ","give/ter","3000",903,"- - - t̪ e.ɹ - - - -",""
471,"Jirel","GIVE","mbind̪at̪e","mbind̪at̪e","ⁿb i.n + d a + t̪ e","give/mbin _:vrb-suffix/da _:te-suffix/te","3001 3002 9",1266,"ⁿb i.n + d a - + t̪ e",""
722,"Kagate","GIVE","t̪ertse","t̪ertse","t̪ e.r + ts e","give/ter _:verbal-suffix/tse","3000 3178",1268,"- - - t̪ e.r - + ts e",""
983,"Lowa","GIVE","t̪eɾje","t̪eɾje","t̪ e.ɾ + j e","give/ter _:je-suffix","3000 2910",1268,"- - - t̪ e.ɾ - + j e",""
1229,"Nubri","GIVE","t̪e","t̪e","t̪ e","give/ter","3000",1268,"- - - t̪ e - - - -",""
1478,"Sherpa","GIVE","t̪eru","t̪eru","t̪ e.Ø/r + r u","give/ter _to","3000 3005",1268,"- - - t̪ - e.Ø/r + r u",""
1724,"Tsum","GIVE","t̪øʔ","t̪øʔ","t̪ ø.ʔ","give/ter","3000",1268,"- - - t̪ ø.ʔ - - - -",""
1725,"Tsum","GIVE","t̪eʔso","t̪eʔso","t̪ e.ʔ + s o","give/ter _:verbal-suffix/so","3000 2813",1268,"- - - t̪ e.ʔ - + s o",""
1985,"Yolmo","GIVE","t̪eɾt̪uŋ","t̪eɾt̪uŋ","t̪ e.ɾ + t̪ u.ŋ","give/ter _to","3000 3006",1268,"- - - t̪ e.ɾ - + t̪ u.ŋ",""
2288,"OldTibetan","GIVE","ster-","s.b.ʲ.i.n","s.b.j i.n","None","None",1266,"s.b.j i.n",""
2289,"Lhasa","GIVE","tʂɛ⁵²","tʂ.ɛ.⁵²","ʈʂ ɛ ⁵²","None","None",1267,"ʈʂ ɛ ⁵²",""
2290,"Lhasa","GIVE","teː⁵⁵","t.eː.⁵⁵","t eː ⁵⁵","None","None",1268,"- t eː - ⁵⁵",""
2291,"Xiahe","GIVE","hter","h.t.e.r","h.t e.r","None","None",1268,"h.t e.r","!"
2292,"Alike","GIVE","rter","r.t.e.r","r.t e.r","None","None",1268,"r.t e.r","!"
2293,"Alike","GIVE","wɕən","w.ɕ.ə.n","w.ɕ ə.n","None","None",1266,"w.ɕ ə.n","!"
2294,"Batang","GIVE","tɛʔ⁵³","t.ɛ.ʔ.⁵³","t ɛ.ʔ ⁵³","None","None",1268,"t ɛ.ʔ ⁵³",""
2295,"OldChinese","GIVE","*pi[t]-s","p.i.t.+.s","p i.t + s","None","None",1266,"p i.t + s",""
210,"Gyalsumdo","DIE","ɕi","ɕi","ɕ i","die","2936",1230,"ɕ i - - -","← Chinese sǐ"
474,"Jirel","DIE","ɕjapt̪e","ɕjapt̪e","ɕ.j a.p + t̪ e","die _:te-suffix/te","2937 9",883,"ɕ.j a.p + t̪ e","? ← Chinese sǐ"
724,"Kagate","DIE","ɕidze","ɕidze","ɕ i + dz e","die _:vb-suffix/dze","2936 13",1230,"ɕ i + dz e","← Chinese sǐ"
985,"Lowa","DIE","ɕije","ɕije","ɕ i + j e","die _:je-suffix","2936 2910",1230,"ɕ i + j e","← Chinese sǐ"
1231,"Nubri","DIE","ɕi","ɕi","ɕ i","die","2936",1230,"ɕ i - - -","← Chinese sǐ"
1480,"Sherpa","DIE","ɕiu","ɕiu","ɕ i + u","die _:vb-suffix","2936 103",1230,"ɕ i + - u","← Chinese sǐ"
1727,"Tsum","DIE","ɕiso","ɕiso","ɕ i + s o","die _:verbal-suffix/so","2936 2813",1230,"ɕ i + s o","← Chinese sǐ"
1987,"Yolmo","DIE","ɕid̪e","ɕid̪e","ɕ i + d̪ e","die _:vb-suffix","2936 104",1230,"ɕ i + d̪ e","← Chinese sǐ"
2165,"OldTibetan","DIE","ɕi-","ɕ.i","ɕ i","None","None",1230,"ɕ i - - -",""
2166,"Lhasa","DIE","ɕi⁵⁵","ɕ.i.⁵⁵","ɕ i ⁵⁵","None","None",1230,"ɕ i - - ⁵⁵",""
2167,"Batang","DIE","xhi⁵³","xh.i.⁵³","xʰ i ⁵³","None","None",1230,"xʰ i - - ⁵³",""
2168,"Xiahe","DIE","xhə","xh.ə","xʰ ə","None","None",1230,"xʰ ə - - -",""
2169,"Alike","DIE","xhə","xh.ə","xʰ ə","None","None",1230,"xʰ ə - - -","?"
2170,"OldChinese","DIE","*sijʔ","s.i.j.ʔ","s i.j ʔ","None","None",1230,"s i.j ʔ",""
211,"Gyalsumdo","KILL","se","se","s e","kill","3050",1311,"s e - - - - - -","← Chinese shā"
475,"Jirel","KILL","set̪at̪e","set̪at̪e","s e + t̪ a + t̪ e","kill _:vrb-suffix/ta _:te-suffix/te","3050 3051 9",1311,"s e + t̪ a + t̪ e","← Chinese shā"
725,"Kagate","KILL","setse","setse","s e + !ts/dz e","kill _:vb-suffix","3050 13",1311,"s e + !ts/dz e - - -","← Chinese shā"
986,"Lowa","KILL","seje","seje","s e + j e","kill _:je-suffix","3050 2910",1311,"s e + j e - - -","← Chinese shā"
1232,"Nubri","KILL","se","se","s e","kill","3050",1311,"s e - - - - - -","← Chinese shā"
1481,"Sherpa","KILL","seku","seku","s e + k u","kill _to","3050 2887",1311,"s e + k u - - -","← Chinese shā"
1728,"Tsum","KILL","seso","seso","s e + s o","kill _:verbal-suffix/so","3050 2813",1311,"s e + s o - - -","← Chinese shā"
1988,"Yolmo","KILL","set̪oŋ","set̪oŋ","s e + t̪ o.ŋ","kill _to","3050 3055",1311,"s e + t̪ o.ŋ - - -","← Chinese shā"
2394,"OldTibetan","KILL","gsot, bsad","g.s.o.d","g.s o.d","None","None",1311,"g.s o.d",""
2395,"Lhasa","KILL","sɛ⁵²","s.ɛ.⁵²","s ɛ ⁵²","None","None",1311,"- s - ɛ - - ⁵²",""
2396,"Batang","KILL","tʂũ⁵⁵","tʂ.ũ.∼.⁵⁵","ʈʂ ũ ⁵⁵","None","None",1312,"ʈʂ ũ ⁵⁵",""
2397,"Batang","KILL","sɛʔ⁵³","s.ɛ.ʔ.⁵³","s ɛ.ʔ ⁵³","None","None",1311,"s ɛ.ʔ ⁵³",""
2398,"Xiahe","KILL","sɕl","s.ɕ.l","s.ɕ !Ø/a.l","None","None",1311,"s.ɕ !Ø/a.l","!"
2399,"Xiahe","KILL","ɕa","ɕ.a","ɕ a","None","None",1311,"- ɕ - a - - -",""
2400,"Alike","KILL","psat","p.s.a.t","p.s a.t","None","None",1311,"p.s a.t","!"
2401,"OldChinese","KILL","*s<r>at","s.r.a.t","s.r a.t","None","None",1311,"s.r a.t",""
212,"Gyalsumdo","FLY (MOVE THROUGH AIR)","pʰiɹ","pʰiɹ","pʰ i.ɹ","fly","2984",1259,"- - - pʰ i.ɹ - - -",""
476,"Jirel","FLY (MOVE THROUGH AIR)","pʰuɹ","pʰuɹ","pʰ u.ɹ","fly","2984",1259,"- - - pʰ u.ɹ - - -",""
477,"Jirel","FLY (MOVE THROUGH AIR)","pʰuɹat̪e","pʰuɹat̪e","pʰ u.!Ø/ɹ + ɹ a + t̪ e","fly _:vrb-suffix/ra _:te-suffix/te","2984 2989 9",1259,"pʰ u.!Ø/ɹ + ɹ a + t̪ e",""
726,"Kagate","FLY (MOVE THROUGH AIR)","urtse","urtse","!Ø/pʰ u.r + ts e","fly _:vb-suffix","2984 13",1259,"- - - !Ø/pʰ u.r + ts e",""
987,"Lowa","FLY (MOVE THROUGH AIR)","pʰuɾje","pʰuɾje","pʰ u.ɾ + j e","fly _to","2984 2910",1259,"- - - pʰ u.ɾ + j e",""
1233,"Nubri","FLY (MOVE THROUGH AIR)","pʰuɹ","pʰuɹ","pʰ u.ɹ","fly","2984",1259,"- - - pʰ u.ɹ - - -",""
1482,"Sherpa","FLY (MOVE THROUGH AIR)","pʰirku","pʰirku","pʰ i.r + k u","fly _to","2984 2887",1259,"- - - pʰ i.r + k u",""
1729,"Tsum","FLY (MOVE THROUGH AIR)","pʰiɹso","pʰiɹso","pʰ i.ɹ + s o","fly _:verbal-suffix/so","2984 2813",1259,"- - - pʰ i.ɹ + s o",""
1989,"Yolmo","FLY (MOVE THROUGH AIR)","loŋ","loŋ","l o.ŋ","fly/loŋ","2988",901,"l o.ŋ",""
2270,"OldTibetan","FLY (MOVE THROUGH AIR)","ɴpʰur-","ɴ.pʰ.u.r.◦","ɴ.pʰ u.r","None","None",1259,"ɴ.pʰ u.r",""
2271,"Batang","FLY (MOVE THROUGH AIR)","dĩ⁵⁵","d.ĩ.∼.⁵⁵","d ĩ ⁵⁵","None","None",1260,"d ĩ ⁵⁵",""
2272,"Xiahe","FLY (MOVE THROUGH AIR)","phər","ph.ə.r","pʰ ə.r","None","None",1259,"pʰ ə.r",""
2273,"Lhasa","FLY (MOVE THROUGH AIR)","phir⁵⁵","ph.i.r.⁵⁵","pʰ i.r ⁵⁵","None","None",1259,"pʰ i.r ⁵⁵",""
2274,"Alike","FLY (MOVE THROUGH AIR)","mpər","m.p.ə.r","m.p ə.r","None","None",1259,"m.p ə.r","!"
2275,"OldChinese","FLY (MOVE THROUGH AIR)","*Cə.pə[r]","C/.ə.+.p.ə.r","ç/k ə + p ə.r","None","None",1261,"ç/k ə + p ə.r",""
213,"Gyalsumdo","WALK","kju","kju","k.j u","TO","3289",1013,"k.j u - - - - - -",""
478,"Jirel","WALK","kʰjom","kʰjom","kʰ.j o.m","TO","3289",1013,"kʰ.j o.m - - - - - -",""
479,"Jirel","WALK","kʰjambat̪e","kʰjambat̪e","kʰ.j a.m + b a + t̪ e","_to _:vrb-suffix/ba _:te-suffix/te","3289 8 9",1013,"kʰ.j a.m + b a + t̪ e",""
727,"Kagate","WALK","dodze","dodze","!d/d̪ o + dz e","TO _:vb-suffix/dze","3290 13",1453,"- - - !d/d̪ o + dz e",""
988,"Lowa","WALK","ndoje","ndoje","ⁿd o + j e","TO _:je-suffix","3290 2910",1453,"- - - ⁿd o + j e",""
1234,"Nubri","WALK","kombaɡjap","kombaɡjap","k o.m + b a.g + j a.p","_to _to TO","3293 3294 3289",1013,"k o.m + b a.g + j a.p",""
1483,"Sherpa","WALK","dop","dop","!d/d̪ o.p","TO","3290",1453,"- - - - - - !d/d̪ o.p",""
1730,"Tsum","WALK","ndo","ndo","ⁿd o","TO","3290",1453,"- - - - - - ⁿd o",""
1990,"Yolmo","WALK","ndo","ndo","ⁿd o","TO","3290",1453,"- - - - - - ⁿd o",""
2771,"OldTibetan","WALK","ɴgro-","ɴ.g.r.o.◦","ɴ.g r o","None","None",1453,"ɴ.g r o",""
2772,"Lhasa","WALK","tʂo¹³","tʂ.o.¹³","ʈʂ o ¹³","None","None",1453,"- ʈʂ - o ¹³",""
2773,"Batang","WALK","ndʐo⁵³","ndʐ.o.⁵³","ⁿɖʐ o ⁵³","None","68",1453,"- ⁿɖʐ - o ⁵³","!"
2774,"Batang","WALK","tɕhø⁵⁵","tɕʰ.ø.⁵⁵","tɕʰ ø ⁵⁵","None","None",1454,"tɕʰ ø ⁵⁵",""
2775,"Xiahe","WALK","ndʑo","ndʑ.o","ⁿdʑ o","None","None",1453,"- ⁿdʑ - o -","!"
2776,"Lhasa","WALK","phe⁵²","ph.e.⁵²","pʰ e ⁵²","None","None",1455,"pʰ e ⁵²",""
2777,"Alike","WALK","nɟjo","n.ɟ.j.o","n.ɟ.j o","None","None",1453,"n.ɟ.j o","!"
2778,"Batang","WALK","xhɛʔ⁵³","xh.ɛ.ʔ.⁵³","xʰ ɛ.ʔ ⁵³","None","None",1456,"xʰ ɛ.ʔ ⁵³",""
2779,"OldChinese","WALK","*Cə.[g]ˤraŋ","C/.ə.+.gˤ.r.a.ŋ","ç/k ə + gˤ.r a.ŋ","None","None",1457,"ç/k ə + gˤ.r a.ŋ",""
214,"Gyalsumdo","RUN","t̪aɹkjulaŋ","t̪aɹkjulaŋ","t̪ a.ɹ + k.j u + l a.ŋ","TO _to _to","3156 3157 3158",20,"t̪ a.ɹ + k.j u + l a.ŋ",""
480,"Jirel","RUN","tɕʰwabat̪e","tɕʰwabat̪e","tɕʰ.w a + b a + t̪ e","_to _:vrb-suffix/ba _:te-suffix/te","3159 8 9",19,"tɕʰ.w a + b a + t̪ e",""
728,"Kagate","RUN","tɕʰjoŋdze","tɕʰjoŋdze","tɕʰ.j o.ŋ + dz e","_to _:vb-suffix/dze","3161 13",967,"tɕʰ.j o.ŋ + dz e - - -",""
989,"Lowa","RUN","paŋt̪aŋje","paŋt̪aŋje","p a.ŋ + t̪ a + ŋ.j e","_to TO _to","3160 3156 3162",18,"p a.ŋ + t̪ a + ŋ.j e",""
1235,"Nubri","RUN","lat̪aŋ","lat̪aŋ","l a + t̪ a.ŋ","_to run","3158 3156",7,"l a + t̪ a.ŋ - - -",""
1484,"Sherpa","RUN","tɕʰjoŋɡu","tɕʰjoŋɡu","tɕʰ.j o.ŋ + g u","TO _to","3161 3157",967,"tɕʰ.j o.ŋ + g u",""
1731,"Tsum","RUN","tɕʰoŋdo","tɕʰoŋdo","tɕʰ o.ŋ + d o","_to TO","3161 3156",967,"tɕʰ o.ŋ + d o - - -",""
1991,"Yolmo","RUN","tɕʰjuŋd̪uŋ","tɕʰjuŋd̪uŋ","tɕʰ.j u.ŋ + d̪ u.ŋ","_to TO","3161 3156",967,"tɕʰ.j u.ŋ + d̪ u.ŋ - - -",""
2574,"Lhasa","RUN","Cu¹³²","c.u.¹³²","c u ¹³²","None","None",1377,"- c u - ¹³²",""
2575,"Batang","RUN","dʑuʔ⁵³","dʑ.u.ʔ.⁵³","dʑ u.ʔ ⁵³","None","None",1377,"dʑ u.ʔ ⁵³",""
2576,"Alike","RUN","rɟjuk","r.ɟj.u.k","r.ɟʲ u.k","None","None",1377,"r.ɟʲ u.k","!"
