ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	MORPHEMES	COGIDS	COGID	ALIGNMENT	NOTE
556	Kagate	Roof	t̪uŋso	t̪uŋso	t̪ u.ŋ + s o	roof/tuŋ _roof/so	2291 2292	681	t̪ u.ŋ + s o	[x]
810	Lowa	Roof	t̪aŋ	t̪aŋ	t̪ a.ŋ	roof/tuŋ	2291	681	t̪ a.ŋ	[x]
1067	Nubri	Roof	t̪ʰɔ	t̪ʰɔ	t̪ʰ ɔ	roof/tok	2288	679	t̪ʰ ɔ -	[x]
1319	Sherpa	Roof	t̪ʰok	t̪ʰok	t̪ʰ o.k	roof/tok	2288	679	t̪ʰ o.k	[x]
1564	Tsum	Roof	kʰand̪oʔ	kʰand̪oʔ	kʰ a.!n/ŋ + d o.ʔ	_house roof/tok	1383 2288	679	kʰ a.!n/ŋ + d o.ʔ	[x]
33	Gyalsumdo	Door	ko	ko	k o	door	662	213	k o	[x]
296	Jirel	Door	ŋɡo	ŋɡo	ⁿg o	door	662	213	ⁿg o	[x]
557	Kagate	Door	ko	ko	k o	door	662	213	k o	[x]
811	Lowa	Door	ko	ko	k o	door	662	213	k o	[x]
1068	Nubri	Door	ko	ko	k o	door	662	213	k o	[x]
1320	Sherpa	Door	ɡo	ɡo	g o	door	662	213	g o	[x]
1565	Tsum	Door	ko	ko	k o	door	662	213	k o	[x]
1827	Yolmo	Door	ko	ko	k o	door	662	213	k o	[x]
34	Gyalsumdo	Firewood	ɕiŋ	ɕiŋ	ɕ i.ŋ	tree/siŋ	991	300	ɕ i.ŋ	[x]
297	Jirel	Firewood	ɕiŋ	ɕiŋ	ɕ i.ŋ	tree/siŋ	991	300	ɕ i.ŋ	[x]
558	Kagate	Firewood	siŋ	siŋ	s i.ŋ	tree/siŋ	991	300	s i.ŋ	[x]
812	Lowa	Firewood	ɕiŋ	ɕiŋ	ɕ i.ŋ	tree/siŋ	991	300	ɕ i.ŋ	[x]
1069	Nubri	Firewood	ɕiŋ	ɕiŋ	ɕ i.ŋ	tree/siŋ	991	300	ɕ i.ŋ	[x]
1321	Sherpa	Firewood	ɕiŋ	ɕiŋ	ɕ i.ŋ	tree/siŋ	991	300	ɕ i.ŋ	[x]
1566	Tsum	Firewood	ɕiŋ	ɕiŋ	ɕ i.ŋ	tree/siŋ	991	300	ɕ i.ŋ	[x]
1828	Yolmo	Firewood	ɕiŋ	ɕiŋ	ɕ i.ŋ	tree/siŋ	991	300	ɕ i.ŋ	[x]
35	Gyalsumdo	Broom	tɕʰama	tɕʰama	tɕʰ a + m a	broom/tshag _:ma-suffix/ma	391 1442	21	tɕʰ - a + m a -	[x]
298	Jirel	Broom	komuk	komuk	k o + m u.k	broom/koŋ _/muk	393 394	132	k o + m u.k	[x]
559	Kagate	Broom	pʰema	pʰema	pʰ e + m a	broom/phe _/ma	395 392	133	pʰ e + - m a	[x]
813	Lowa	Broom	tɕʰjaɡma	tɕʰjaɡma	tɕʰ.j a.g + m a	broom/tshag _:ma-suffix/ma	391 1442	21	tɕʰ.j a.g + m a -	[x]
1070	Nubri	Broom	koŋmo	koŋmo	k o.ŋ + m o	broom _/mo	393 43	132	k o.ŋ + m o	[x]
1322	Sherpa	Broom	komi	komi	k o + m i	broom/koŋ _/mi	393 392	132	k o - + - m i	[x]
1567	Tsum	Broom	koŋmo	koŋmo	k o.ŋ + m o	broom/koŋ _/mo	393 43	132	k o.ŋ + m o	[x]
1829	Yolmo	Broom	pʰjama	pʰjama	pʰ.j a + m a	broom/phe _/ma	396 392	133	pʰ.j a + m a	[x]
36	Gyalsumdo	Mortar	t̪ʰasa	t̪ʰasa	t̪ʰ a + s a	MORTAR _mortar	1763 1764	514	t̪ʰ a + s a	[ ]
37	Gyalsumdo	Mortar	 koɡtsʰum	koɡtsʰum	k o.g + tsʰ u.m	MORTAR _mortar	1768 1766	513	k o.g + tsʰ u.m	[ ]
299	Jirel	Mortar	siləuta	siləuta	s i + l əu + t a	_mortar _mortar head	1764 1765 1217	514	s i + l əu - + t a	[ ]
560	Kagate	Mortar	t̪olep	t̪olep	t̪ o + l e.p	MORTAR _mortar	1763 1765	514	t̪ o + l e.p	[ ]
814	Lowa	Mortar	t̪ympo	t̪ympo	t̪ y.m + p o	MORTAR _mortar	1766 1767	515	t̪ y.m + p o	[ ]
1071	Nubri	Mortar	koɡtsʰum	koɡtsʰum	k o.g + tsʰ u.m	MORTAR _mortar	1768 1766	513	k o.g + tsʰ u.m	[ ]
1323	Sherpa	Mortar	ɡokjo	ɡokjo	g o + k.j o	MORTAR _mortar	1768 1769	513	g o + k.j o	[ ]
1568	Tsum	Mortar	kombot	kombot	k o.m + b o.t	MORTAR _mortar	1768 1770	513	k o.m + b o.t	[ ]
1830	Yolmo	Mortar	tsʰib	tsʰib	tsʰ i.b	MORTAR	1771	521	tsʰ i.b	[ ]
1831	Yolmo	Mortar	 kuɡuɹ	kuɡuɹ	k u + g u.ɹ	MORTAR _mortar	1768 1772	513	k u + g u.ɹ	[ ]
38	Gyalsumdo	Pestle	koɡt̪o	koɡt̪o	k o.g + t̪ o	pestle/kog pestle/to	2106 46	23	k o.g + t̪ o	[?]
300	Jirel	Pestle	nd̪aɹd̪ok	nd̪aɹd̪ok	ⁿd a.ɹ + d̪ o.k	pestle/ndar pestle/dok	2108 45	25	ⁿd a.ɹ + d̪ o.k	[?]
561	Kagate	Pestle	t̪imbu	t̪imbu	t̪ i.m + b u	pestle/tim _:suffix/bu	2109 2110	617	t̪ i.m + b u	[?]
815	Lowa	Pestle	jyt̪yn	jyt̪yn	j y + t̪ y.n	pestle/ju pestle/tyn	2111 2112	620	j y + t̪ y.n	[?]
1072	Nubri	Pestle	t̪iktsa	t̪iktsa	t̪ i.k + ts a	pestle/tik _:suffix/tsa	2107 44	27	t̪ i.k + ts a	[?]
1324	Sherpa	Pestle	tsʰart̪um	tsʰart̪um	tsʰ a.r + t̪ u.m	pestle/tshar pestle/tum	2108 2109	616	tsʰ a.r + t̪ u.m	[?]
1569	Tsum	Pestle	tɕʰiu	tɕʰiu	tɕʰ iu	pestle	2113	622	tɕʰ iu	[?]
1832	Yolmo	Pestle	t̪imbu	t̪imbu	t̪ i.m + b u	pestle/tim _:suffix/bu	2109 2110	617	t̪ i.m + b u	[?]
39	Gyalsumdo	Hammer	t̪ʰowa	t̪ʰowa	t̪ʰ o + w a	hammer _:wa-suffix	1228 1229	357	t̪ʰ o + - w a	[x]
301	Jirel	Hammer	toktoke	toktoke	t o.k + t o + k e	hammer/tok /to /ke	48 1228 1231	22	t o.k + t o + k e	[x]
562	Kagate	Hammer	t̪ʰwa	t̪ʰwa	t̪ʰ !Ø/o + w a	hammer _:wa-suffix	1228 1229	357	t̪ʰ !Ø/o + w a	[x]
816	Lowa	Hammer	t̪ʰowa	t̪ʰowa	t̪ʰ o + w a	hammer _:wa-suffix	1228 1229	357	t̪ʰ o + - w a	[x]
1073	Nubri	Hammer	t̪ʰɔ	t̪ʰɔ	t̪ʰ ɔ	hammer	1228	357	t̪ʰ ɔ	[x]
1325	Sherpa	Hammer	t̪ʰoa	t̪ʰoa	t̪ʰ o + !Ø/w a	hammer _:wa-suffix	1228 1229	357	t̪ʰ o + !Ø/w a	[x]
1570	Tsum	Hammer	t̪ʰoa	t̪ʰoa	t̪ʰ o + !Ø/w a	hammer _:wa-suffix	1228 1229	357	t̪ʰ o + !Ø/w a	[x]
1833	Yolmo	Hammer	t̪ʰoa	t̪ʰoa	t̪ʰ o + !Ø/w a	hammer _:wa-suffix	1228 1229	357	t̪ʰ o + !Ø/w a	[x]
40	Gyalsumdo	Knife	kaɾt̪a	kaɾt̪a	k a.ɾ + t̪ a	knife/kar _:suffix/ta	1458 49	422	k a.ɾ + t̪ a	[x]
302	Jirel	Knife	tɕʰuɹa	tɕʰuɹa	tɕʰ u + ɹ a	knife/thriu _/ra	51 1461	31	tɕʰ u + ɹ a	[x]
303	Jirel	Knife	tsəku	tsəku	ts ə + k u	knife/tse _/ku	1463 1460	424	ts ə + k u	[x]
563	Kagate	Knife	kart̪a	kart̪a	k a.r + t̪ a	knife/kar _:suffix/ta	1458 49	422	k a.r + t̪ a	[x]
817	Lowa	Knife	tʰi	tʰi	tʰ i	knife/thi	1459	28	tʰ - i	[x]
1074	Nubri	Knife	tuku	tuku	t u + k u	knife/tu _/ku	50 1460	29	t - u + k u	[x]
1326	Sherpa	Knife	tʰitɕjuŋ	tʰitɕjuŋ	tʰ i + tɕ.j u.ŋ	knife/thi /tsjung	1459 1462	28	tʰ i + tɕ.j u.ŋ	[x]
1571	Tsum	Knife	tʰɹiu	tʰɹiu	tʰ.ɹ iu	knife/thriu	51	31	tʰ.ɹ iu	[x]
1834	Yolmo	Knife	kaɹt̪a	kaɹt̪a	k a.ɹ + t̪ a	knife/kar _:suffix/ta	1458 49	422	k a.ɹ + t̪ a	[x]
41	Gyalsumdo	Axe	t̪aɹi	t̪aɹi	t̪ a + ɹ i	axe _/ri	88 89	30	t̪ a + ɹ i	[x]
304	Jirel	Axe	t̪əɹi	t̪əɹi	t̪ ə + ɹ i	axe _/ri	88 89	30	t̪ ə + ɹ i	[x]
564	Kagate	Axe	t̪əri	t̪əri	t̪ ə + r i	axe _/ri	88 89	30	t̪ ə + r i	[x]
818	Lowa	Axe	t̪iɾi	t̪iɾi	t̪ i + ɾ i	axe _/ri	88 89	30	t̪ i + ɾ i	[x]
1075	Nubri	Axe	t̪aɹi	t̪aɹi	t̪ a + ɹ i	axe _/ri	88 89	30	t̪ a + ɹ i	[x]
1327	Sherpa	Axe	t̪əɹi	t̪əɹi	t̪ ə + ɹ i	axe _/ri	88 89	30	t̪ ə + ɹ i	[x]
1572	Tsum	Axe	t̪aɾi	t̪aɾi	t̪ a + ɾ i	axe _/ri	88 89	30	t̪ a + ɾ i	[x]
1835	Yolmo	Axe	t̪aɾi	t̪aɾi	t̪ a + ɾ i	axe _/ri	88 89	30	t̪ a + ɾ i	[x]
42	Gyalsumdo	Rope	t̪ʰaɡpa	t̪ʰaɡpa	t̪ʰ a.!g/k + p a	rope _:ba-suffix/pa	2316 10	693	t̪ʰ a.↓g/k + p a	[x]
305	Jirel	Rope	t̪ʰakpa	t̪ʰakpa	t̪ʰ a.k + p a	rope _:ba-suffix/pa	2316 10	693	t̪ʰ a.k + p a	[x]
565	Kagate	Rope	t̪ʰakpa	t̪ʰakpa	t̪ʰ a.k + p a	rope _:ba-suffix/pa	2316 10	693	t̪ʰ a.k + p a	[x]
819	Lowa	Rope	t̪ʰaɡpa	t̪ʰaɡpa	t̪ʰ a.g + p a	rope _:ba-suffix/pa	2316 10	693	t̪ʰ a.g + p a	[x]
1076	Nubri	Rope	t̪ʰaɡpa	t̪ʰaɡpa	t̪ʰ a.g + p a	rope _:ba-suffix/pa	2316 10	693	t̪ʰ a.g + p a	[x]
1328	Sherpa	Rope	t̪ʰakpa	t̪ʰakpa	t̪ʰ a.k + p a	rope _:ba-suffix/pa	2316 10	693	t̪ʰ a.k + p a	[x]
1573	Tsum	Rope	t̪ʰakpa	t̪ʰakpa	t̪ʰ a.k + p a	rope _:ba-suffix/pa	2316 10	693	t̪ʰ a.k + p a	[x]
1836	Yolmo	Rope	t̪ʰakpa	t̪ʰakpa	t̪ʰ a.k + p a	rope _:ba-suffix/pa	2316 10	693	t̪ʰ a.k + p a	[x]
43	Gyalsumdo	Thread	kupa	kupa	k u + p a	thread _:ba-suffix/pa	2783 10	823	k u - + p a	[x]
306	Jirel	Thread	ɕut̪ak	ɕut̪ak	ɕ u + t̪ a.k	thread /tak	2787 2786	825	ɕ u + t̪ a.k	[x]
566	Kagate	Thread	kupa	kupa	k u + p a	thread _:ba-suffix/pa	2783 10	823	k u - + p a	[x]
820	Lowa	Thread	kupa	kupa	k u + p a	thread _:ba-suffix/pa	2783 10	823	k u - + p a	[x]
1077	Nubri	Thread	kupa	kupa	k u + p a	thread _:ba-suffix/pa	2783 10	823	k u - + p a	[x]
1329	Sherpa	Thread	rut̪ak	rut̪ak	r u + t̪ a.k	thread/ru /tak	2787 2786	825	r u + t̪ a.k	[x]
1574	Tsum	Thread	kuɾt̪oʔ	kuɾt̪oʔ	k u.ɾ + t̪ o.ʔ	thread _/to?	2783 54	823	k u.ɾ + t̪ o.ʔ	[x]
1837	Yolmo	Thread	kupa	kupa	k u + p a	thread _:ba-suffix/pa	2783 10	823	k u - + p a	[x]
44	Gyalsumdo	Needle	kʰap	kʰap	kʰ a.p	needle	1874	548	kʰ a.p	[x]
307	Jirel	Needle	kʰap	kʰap	kʰ a.p	needle	1874	548	kʰ a.p	[x]
567	Kagate	Needle	kʰap	kʰap	kʰ a.p	needle	1874	548	kʰ a.p	[x]
821	Lowa	Needle	kʰap	kʰap	kʰ a.p	needle	1874	548	kʰ a.p	[x]
1078	Nubri	Needle	kʰap	kʰap	kʰ a.p	needle	1874	548	kʰ a.p	[x]
1330	Sherpa	Needle	kʰap	kʰap	kʰ a.p	needle	1874	548	kʰ a.p	[x]
1575	Tsum	Needle	kʰap	kʰap	kʰ a.p	needle	1874	548	kʰ a.p	[x]
1838	Yolmo	Needle	kʰap	kʰap	kʰ a.p	needle	1874	548	kʰ a.p	[x]
45	Gyalsumdo	Cloth	køla	køla	k ø + l a	cloth _:suffix/lak	519 520	172	k ø - + l a -	[x]
308	Jirel	Cloth	kʰolak	kʰolak	kʰ o + l a.k	cloth _:suffix/lak	519 520	172	kʰ o + l a.k	[x]
568	Kagate	Cloth	kela	kela	k e + l a	cloth _:suffix/lak	519 520	172	k e - + l a -	[x]
822	Lowa	Cloth	kolaʔ	kolaʔ	k o + l a.ʔ	cloth _:suffix/lak	519 520	172	k o + l a.ʔ	[x]
1079	Nubri	Cloth	kalaʔ	kalaʔ	k a + l a.ʔ	cloth _:suffix/lak	519 520	172	k a + l a.ʔ	[x]
1331	Sherpa	Cloth	madzja	madzja	m a + dz.j a	*ma *dza	521 522	174	m a + dz.j a	[?] borroring from Chinese?
1576	Tsum	Cloth	kølaʔ	kølaʔ	k ø + l a.ʔ	cloth _:suffix/lak	519 520	172	k ø + l a.ʔ	[x]
1839	Yolmo	Cloth	kəptɕja	kəptɕja	k ə.p + tɕ.j a	cloth _/tcja	519 522	172	k ə.p + tɕ.j a	[x]
46	Gyalsumdo	Ring	soɹt̪ob	soɹt̪ob	s o.ɹ + t̪ o.b	ring/se ring/top	2253 2254	670	s o.ɹ + t̪ o.b	[x]
309	Jirel	Ring	əũtʰi	əũtʰi	ə.ũ + tʰ i	ring/@u ring/thi	2255 2256	672	ə.ũ + tʰ i	[x]
569	Kagate	Ring	sipt̪ur	sipt̪ur	s i.p + t̪ u.r	ring/se ring/top	2253 2254	670	s i.p + t̪ u.r	[x]
823	Lowa	Ring	set̪op	set̪op	s e + t̪ o.p	ring/se ring/top	2253 2254	670	s e + t̪ o.p	[x]
1080	Nubri	Ring	soɹt̪ob	soɹt̪ob	s o.ɹ + t̪ o.b	ring/se ring/top	2253 2254	670	s o.ɹ + t̪ o.b	[x]
1332	Sherpa	Ring	sert̪ub	sert̪ub	s e.r + t̪ u.b	ring/se ring/top	2253 2254	670	s e.r + t̪ u.b	[x]
1577	Tsum	Ring	sot̪ob	sot̪ob	s o + t̪ o.b	ring/se ring/top	2253 2254	670	s o + t̪ o.b	[x]
1840	Yolmo	Ring	sit̪ub	sit̪ub	s i + t̪ u.b	ring/se ring/top	2253 2254	670	s i + t̪ u.b	[x]
47	Gyalsumdo	Sun	ɲima	ɲima	ɲ i + m a	sun _:ma-suffix/ma	2613 11	773	ɲ i - + m a	[x]
310	Jirel	Sun	ɲima	ɲima	ɲ i + m a	sun _ma-suffix/ma	2613 11	773	ɲ i - + m a	[x]
570	Kagate	Sun	ŋima	ŋima	ŋ i + m a	sun _:ma-suffix/ma	2613 11	773	ŋ i - + m a	[x]
824	Lowa	Sun	ɲima	ɲima	ɲ i + m a	sun _:ma-suffix/ma	2613 11	773	ɲ i - + m a	[x]
1081	Nubri	Sun	ɲo	ɲo	ɲ o	sun	76	82	ɲ o -	[x]
1333	Sherpa	Sun	ɲima	ɲima	ɲ i + m a	sun _ma-suffix/ma	2613 11	773	ɲ i - + m a	[x]
1578	Tsum	Sun	ɲiã	ɲiã	ɲ i + !Ø/m ã/a	sun _:ma-suffix/ma	2613 11	773	ɲ i + !Ø/m ã/a	[x]
1841	Yolmo	Sun	ɲima	ɲima	ɲ i + m a	sun _ma-suffix/ma	2613 11	773	ɲ i - + m a	[x]
48	Gyalsumdo	Moon	t̪akaɹ	t̪akaɹ	t̪ a + k a.ɹ	moon/da moon/kar	15 1730	501	t̪ a + k a.ɹ	[x]
49	Gyalsumdo	Moon	t̪awa	t̪awa	t̪ a + w a	moon/da _:wa-suffix/wa	15 1716	35	t̪ a + w a	[x]
311	Jirel	Moon	nd̪aɡaɹ	nd̪aɡaɹ	ⁿd a + g a.ɹ	moon/da moon/kar	15 1730	501	ⁿd a + g a.ɹ	[x]
571	Kagate	Moon	d̪aɡarmu	d̪aɡarmu	d̪ a + g a.r + m u	moon/da moon/kar _:suffix/mu	15 1730 1581	501	d̪ a + g a.r + m u	[x]
825	Lowa	Moon	nd̪a	nd̪a	ⁿd a	moon/da	15	34	ⁿd a	[x]
1082	Nubri	Moon	t̪a	t̪a	t̪ a	moon/da	15	34	t̪ a	[x]
1334	Sherpa	Moon	əud̪əkar	əud̪əkar	əu + d̪ ə + k a.r	_/əu moon/da moon/kar	1732 15 1730	501	əu + d̪ ə + k a.r	[x]
1579	Tsum	Moon	nd̪akar	nd̪akar	ⁿd a + k a.r	moon/da moon/kar	15 1730	501	ⁿd a + k a.r	[x]
1842	Yolmo	Moon	nd̪awa	nd̪awa	ⁿd a + w a	moon/da _:wa-suffix/wa	15 1716	35	ⁿd a + w a	[x]
50	Gyalsumdo	Sky	nam	nam	n a.m	sky-rain	2462	730	n a.m	[x]
312	Jirel	Sky	n̪am	n̪am	n̪ a.m	sky-rain	2462	730	n̪ a.m	[x]
572	Kagate	Sky	nam	nam	n a.m	sky-rain	2462	730	n a.m	[x]
826	Lowa	Sky	nam	nam	n a.m	sky-rain	2462	730	n a.m	[x]
1083	Nubri	Sky	nam	nam	n a.m	sky-rain	2462	730	n a.m	[x]
1335	Sherpa	Sky	nam	nam	n a.m	sky-rain	2462	730	n a.m	[x]
1580	Tsum	Sky	n̪am	n̪am	n̪ a.m	sky-rain	2462	730	n̪ a.m	[x]
1843	Yolmo	Sky	n̪əm	n̪əm	n̪ ə.m	sky-rain	2462	730	n̪ ə.m	[x]
51	Gyalsumdo	Star	kaɹma	kaɹma	k a.ɹ + m a	star/white _:ma-suffix/ma	2565 11	759	k a.ɹ + m a	[x]
313	Jirel	Star	kaɹma	kaɹma	k a.ɹ + m a	star/white _ma-suffix/ma	2565 11	759	k a.ɹ + m a	[x]
573	Kagate	Star	karma	karma	k a.r + m a	star/white _:ma-suffix/ma	2565 11	759	k a.r + m a	[x]
827	Lowa	Star	kaɹma	kaɹma	k a.ɹ + m a	star/white _:ma-suffix/ma	2565 11	759	k a.ɹ + m a	[x]
1084	Nubri	Star	kaɹma	kaɹma	k a.ɹ + m a	star/white _:ma-suffix/ma	2565 11	759	k a.ɹ + m a	[x]
1336	Sherpa	Star	kərma	kərma	k ə/a.r + m a	star/white _:ma-suffix/ma	2565 11	759	k ə/a.r + m a	[x]
1337	Sherpa	Star	kərdzjaŋ	kərdzjaŋ	k ə/a.r + dz.j a.ŋ	star/white star/dzjaŋ	2565 2567	86	k ə/a.r + dz.j a.ŋ	[x]
1581	Tsum	Star	kaɹma	kaɹma	k a.ɹ + m a	star/white _:ma-suffix/ma	2565 11	759	k a.ɹ + m a	[x]
1844	Yolmo	Star	kəɾma	kəɾma	k ə/a.ɾ + m a	star/white _:ma-suffix/ma	2565 11	759	k ə/a.ɾ + m a	[x]
52	Gyalsumdo	Rain	nam	nam	n a.m	sky-rain	2462	642	n a.m	[x]
314	Jirel	Rain	tɕʰjaɹba	tɕʰjaɹba	tɕʰ.j a.ɹ + b a	rain/tcjar _:pa-suffix/ba	2178 8	643	tɕʰ.j a.ɹ + b a	[x]
574	Kagate	Rain	nam	nam	n a.m	sky-rain	2462	642	n a.m	[x]
828	Lowa	Rain	tɕʰjawa	tɕʰjawa	tɕʰ.j a + w a	rain/tcjar _:wa-suffix	2178 2180	643	tɕʰ.j a + w a	[x]
1085	Nubri	Rain	nam	nam	n a.m	sky-rain	2462	642	n a.m	[x]
1338	Sherpa	Rain	tɕjarpa	tɕjarpa	tɕ.j a.r + p a	rain/tcjar _:pa-suffix/ba	2178 2179	643	tɕ.j a.r + p a	[x]
1582	Tsum	Rain	n̪amkjaus̩	n̪amkjaus̩	n̪ a.m + k.j aus̩/au	sky-rain _kjau	2462 2178	642	n̪ a.m + k.j aus̩/au	[x]
1845	Yolmo	Rain	n̪əm	n̪əm	n̪ ə.m	sky-rain	2462	642	n̪ ə.m	[x]
1846	Yolmo	Rain	n̪əmɡjabzin̪	n̪əmɡjabzin̪	n̪ ə.m + g.j a b + z i n̪	sky-rain _rain _rain	2462 55 2181	642	n̪ ə.m + g.j a b + z i n̪	[x]
53	Gyalsumdo	Water	tɕʰu	tɕʰu	tɕʰ u	water	3477	1058	tɕʰ - u	[x]
315	Jirel	Water	tɕʰju	tɕʰju	tɕʰ.j u	water	3477	1058	tɕʰ.j u	[x]
575	Kagate	Water	tɕʰju	tɕʰju	tɕʰ.j u	water	3477	1058	tɕʰ.j u	[x]
829	Lowa	Water	tɕʰju	tɕʰju	tɕʰ.j u	water	3477	1058	tɕʰ.j u	[x]
1086	Nubri	Water	tɕʰju	tɕʰju	tɕʰ.j u	water	3477	1058	tɕʰ.j u	[x]
1339	Sherpa	Water	tɕʰju	tɕʰju	tɕʰ.j u	water	3477	1058	tɕʰ.j u	[x]
1583	Tsum	Water	tɕʰju	tɕʰju	tɕʰ.j u	water	3477	1058	tɕʰ.j u	[x]
1847	Yolmo	Water	tɕʰu	tɕʰu	tɕʰ u	water	3477	1058	tɕʰ - u	[x]
54	Gyalsumdo	River	tsaŋpu	tsaŋpu	ts a.ŋ + p u	river/tsaŋ _:bu-suffix/pu	2270 1581	674	ts a.ŋ + p u	[x]
316	Jirel	River	tʰaŋka	tʰaŋka	tʰ a.ŋ + k a	river/tsaŋ _:suffix/ka	2270 2272	674	tʰ a.ŋ + k a	[x]
576	Kagate	River	tsaŋbu	tsaŋbu	ts a.ŋ + b u	river/tsaŋ _:bu-suffix/pu	2270 1581	674	ts a.ŋ + b u	[x]
830	Lowa	River	tsaŋpo	tsaŋpo	ts a.ŋ + p o	river/tsaŋ _:bu-suffix/pu	2270 1581	674	ts a.ŋ + p o	[x]
1087	Nubri	River	kjuɡtɕʰju	kjuɡtɕʰju	k.j u.g . tɕʰ.j u	river/kjug _river/tshju	2273 2274	677	k.j u.g . tɕʰ.j u	[x]
1340	Sherpa	River	tsəŋbu	tsəŋbu	ts ə.ŋ + b u	river/tsaŋ _:bu-suffix/pu	2270 1581	674	ts ə.ŋ + b u	[x]
1584	Tsum	River	tsaŋbo	tsaŋbo	ts a.ŋ + b o	river/tsaŋ _:bu-suffix/pu	2270 1581	674	ts a.ŋ + b o	[x]
1848	Yolmo	River	tsəŋbu	tsəŋbu	ts ə.ŋ + b u	river/tsaŋ _:bu-suffix/pu	2270 1581	674	ts ə.ŋ + b u	[x]
55	Gyalsumdo	Cloud	muɡpa	muɡpa	m u.g + p a	cloud/muk _pa-suffix/pa	536 10	176	m u.g + p a	[x]
317	Jirel	Cloud	mukpa	mukpa	m u.k + p a	cloud/muk _pa-suffix/pa	536 10	176	m u.k + p a	[x]
577	Kagate	Cloud	mukpa	mukpa	m u.k + p a	cloud/muk _pa-suffix/pa	536 10	176	m u.k + p a	[x]
831	Lowa	Cloud	ʂɹiŋpa	ʂɹiŋpa	ʂ.ɹ i.ŋ + p a	cloud/sriŋ _:pa-suffix/pa	538 10	36	ʂ.ɹ i.ŋ + p a	[x]
1088	Nubri	Cloud	muɡpa	muɡpa	m u.g + p a	cloud/muk _pa-suffix/pa	536 10	176	m u.g + p a	[x]
1341	Sherpa	Cloud	mukpa	mukpa	m u.k + p a	cloud/muk _pa-suffix/pa	536 10	176	m u.k + p a	[x]
1585	Tsum	Cloud	mukpaʔ	mukpaʔ	m u.k + p a.ʔ	cloud/muk _pa-suffix/pa	536 10	176	m u.k + p a.ʔ	[x]
1849	Yolmo	Cloud	mukpa	mukpa	m u.k + p a	cloud/muk _pa-suffix/pa	536 10	176	m u.k + p a	[x]
56	Gyalsumdo	Lightening	loɡmaɹ	loɡmaɹ	l o.g + m a.ɹ	lightning/lok _lightning/mar	1563 1564	457	l o.g + m a.ɹ	[x]
318	Jirel	Lightening	tsilim	tsilim	ts i + l !i/a.m	lightning/tsi lightening/lam	1565 1566	458	ts i + l !i/a.m	[x]
319	Jirel	Lightening	tsilam	tsilam	ts i + l a.m	lightning/tsi lightening/lam	1565 1566	458	ts i + l a.m	[x]
578	Kagate	Lightening	milik	milik	m i + l i.k	_lightning/mi lightning/lok	1567 1563	457	m i + l i.k	[x]
832	Lowa	Lightening	lokmaɹ	lokmaɹ	l o.k + m a.ɹ	lightning/lok _lightning/mar	1563 1564	457	l o.k + m a.ɹ	[x]
1089	Nubri	Lightening	tuk	tuk	t u.k	lightning/tuk	1568	462	t u.k	[x]
1342	Sherpa	Lightening	tsilam	tsilam	ts i + l a.m	lightning/tsi lightening/lam	1565 1566	458	ts i + l a.m	[x]
1586	Tsum	Lightening	loʔ	loʔ	l o.ʔ	lightning/lok	1563	457	l o.ʔ	[x]
1850	Yolmo	Lightening	tsiləm	tsiləm	ts i + l ə.m	lightning/tsi lightening/lam	1565 1566	458	ts i + l ə.m	[x]
57	Gyalsumdo	Rainbow	sa	sa	s a	rainbow/dza	2193	647	s - a	[x]
320	Jirel	Rainbow	ndza	ndza	ⁿdz a	rainbow/dza	2193	647	ⁿdz - a	[x]
579	Kagate	Rainbow	dzakormu	dzakormu	dz a + k o.r + m u	rainbow/dza _rainbow/kor _rainbow/mu	2193 2194 2195	647	dz a + k o.r + m u	[x]
833	Lowa	Rainbow	ndʑja	ndʑja	ⁿdʑ.j a	rainbow/dza	2193	647	ⁿdʑ.j a	[x]
1090	Nubri	Rainbow	tɕja	tɕja	tɕ.j a	rainbow/dza	2193	647	tɕ.j a	[x]
1343	Sherpa	Rainbow	dza	dza	dz a	rainbow/dza	2193	647	dz - a	[x]
1587	Tsum	Rainbow	ndʑjabe	ndʑjabe	ⁿdʑ.j a + b e	rainbow/dza _rainbow/be	2193 2196	647	ⁿdʑ.j a + b e	[x]
1851	Yolmo	Rainbow	za	za	z a	rainbow/dza	2193	647	z - a	[x]
58	Gyalsumdo	Wind	hlawa	hlawa	h.l a + w a	wind/hla _:wa-suffix/wa	3690 56	1127	h.l a + w a	[x]
321	Jirel	Wind	hlaba	hlaba	h.l a + b a	wind/hla _:pa-suffix/pa	3690 10	1127	h.l a + b a	[x]
580	Kagate	Wind	hlaba	hlaba	h.l a + b a	wind/hla _:pa-suffix/pa	3690 10	1127	h.l a + b a	[x]
834	Lowa	Wind	luŋ	luŋ	l u.ŋ	wind/luŋ	3691	1129	l u.ŋ	[x]
835	Lowa	Wind	luŋpo	luŋpo	l u.ŋ + p o	wind/luŋ _:po-suffix	3691 3689	1129	l u.ŋ + p o	[x]
1091	Nubri	Wind	hlawa	hlawa	h.l a + w a	wind/hla _:wa-suffix/wa	3690 56	1128	h.l a + w a	[x]
1344	Sherpa	Wind	luŋ	luŋ	l u.ŋ	wind/luŋ	3691	1129	l u.ŋ	[x]
1588	Tsum	Wind	hlapa	hlapa	h.l a + p a	wind/hla _:pa-suffix/pa	3690 10	1127	h.l a + p a	[x]
