# Wordlist

# DATA
ID	DOCULECT	CONCEPT	IPA	COUNTERPART	SOURCE	TOKENS	COGID	OLDCOG
48532	Rabha	EARTH (SOIL)	há	soil / earth	OLD	h á/a	10156	10156
46632	Guangzhou	EARTH (SOIL)	nɐi²¹	soil, earth	OLD	n ɐ i ²¹	3275	3275
33102	Bokar	EARTH (SOIL)	kə tiː	soil / earth	OLD	k ə + t iː	2587	2587
26356	Jingpho	EARTH (SOIL)	ka⁵⁵	soil / earth	OLD	k a ⁵⁵	10156	10156
28592	Daofu	EARTH (SOIL)	xtshə	soil / earth	OLD	x tsʰ ə	29756	29756
28961	rGyalrong_Maerkang	EARTH (SOIL)	tɑ tʂo	soil / earth	OLD	t ɑ _ ʈʂ o	1275	1275
29036	Dulong	EARTH (SOIL)	gaʔ⁵⁵	soil / earth	OLD	g a ʔ ⁵⁵	29711	29711
29261	Tibetan_Batang	EARTH (SOIL)	sha⁵³	soil / earth	OLD	sʰ a ⁵³	373	373
31150	Tibetan_Xiahe	EARTH (SOIL)	sha	soil / earth	OLD	sʰ a	373	373
31582	Tibetan_Lhasa	EARTH (SOIL)	sa⁵⁵	soil / earth	OLD	s a ⁵⁵	373	373
31699	Darang_Taraon	EARTH (SOIL)	khɯ³¹lɑi³⁵	soil / earth	OLD	kʰ ɯ ³¹ + l ɑ i ³⁵	10349	10349
#
35217	Daofu	EARTHWORM	ɕhɑ ndʑu	earthworm	OLD	ɕʰ ɑ + n dʑ u	1289	1289
35595	Tibetan_Xiahe	EARTHWORM	sha mbə thaχ nə	earthworm	OLD	sʰ a _ m b ə _ tʰ a χ _ n ə	946	946
35815	Japhug	EARTHWORM	qandʐe	earthworm	OLD	q a nɖʐ e	1289	1289
33337	Bokar	EARTHWORM	ta tor	earthworm	OLD	t a + t o r	3050	3050
33785	Lisu	EARTHWORM	o³³bu³¹	earthworm	OLD	o ³³ b u ³¹	3252	3252
40501	Limbu	EARTHWORM	tɔnadzek		OLD	t ɔ n a dz e k	3555	3555
40502	Khaling	EARTHWORM	wasphula		OLD	w a s pʰ u l a	3300	3300
40808	Old_Chinese	EARTHWORM	ɢərʔ		OLD	ɢ ə r ʔ	1736	1736
41596	Wobzi_Khroskyabs	EARTHWORM	mɲɑlɑ̂bədʑo		OLD	m ɲ ɑ l ɑ̂ b ə dʑ o	3743	3743
41850	Chepang	EARTHWORM	hurʔ.dalʔ	earthworm	OLD	h u r ʔ + d a l ʔ	3806	3806
42115	Garo	EARTHWORM	reng-si	worm (n)	OLD	r e ŋ + s i	3937	3937
42471	Thulung	EARTHWORM	wa:tsiphula		OLD	w aː ts i pʰ u l a	3300	3300
42686	Hakha_Chin	EARTHWORM	cangcel	earthworm (n.)	OLD	ts â/a ŋ + ts ê/e l	4124	4124
42972	Bunan	EARTHWORM	ɖampakbu	earth worm	OLD	ɖ a m p a k b u	2673	2673
43702	Kulung	EARTHWORM	nampuchɔ	earthworm (n.)	OLD	n a m p u tʃʰ ɔ	2343	2343
43899	Bantawa	EARTHWORM	walempacʰɨk	earthworm	OLD	w a l e m p a tsʰ ɨ k	2606	2606
44888	Lashi	EARTHWORM	vuʔ³¹ti³¹	earthworm	OLD	v u ʔ ³¹ + t i ³¹	1123	1123
44942	Xiandao	EARTHWORM	ta⁵⁵	earthworm	OLD	t a ⁵⁵	1158	1158
44988	Bola	EARTHWORM	vaʔ³¹tai⁵⁵	earthworm	OLD	v a ʔ ³¹ + t a i ⁵⁵	1123	1123
45132	Rangoon	EARTHWORM	ti²²	earthworm	OLD	t i ²²	1158	1158
45313	Achang_Longchuan	EARTHWORM	ta⁵⁵	earthworm	OLD	t a ⁵⁵	1158	1158
45320	Atsi	EARTHWORM	tʃi̱⁵⁵tʃi̱n⁵⁵	earthworm	OLD	tʃ ḭ ⁵⁵ + tʃ ḭ n ⁵⁵	1267	1267
45673	Maru	EARTHWORM	vɔʔ³¹tɔi³¹	earthworm	OLD	v ɔ ʔ ³¹ + t ɔ i ³¹	1123	1123
45765	Bahing	EARTHWORM	jyndi	earthworm (n)	OLD	j y n d i	1393	1393
46635	Beijing	EARTHWORM	tɕʰy⁵⁵tɕʰiɘn⁰	earthworm	OLD	tɕʰ y ⁵⁵ tɕʰ i ə n ⁰	1734	1734
46637	Chaozhou	EARTHWORM	kau¹¹uŋ⁵³		OLD	k a u ¹¹ u ŋ ⁵³	1736	1736
46638	Longgang	EARTHWORM	fʊŋ²¹hɛn³²		OLD	f ʊ ŋ ²¹ h ɛ n ³²	1735	1735
46639	Jieyang	EARTHWORM	kau¹¹uŋ³¹		OLD	k a u ¹¹ u ŋ ³¹	1736	1736
46640	Xingning	EARTHWORM	ʂɛn²¹kʊm⁴⁵		OLD	ʂ ɛ n ²¹ k ʊ m ⁴⁵	1735	1735
48143	Tangut	EARTHWORM	ljɨ. ɕjii		OLD	l j ɨ./ɨ ɕ j iː	4205	4205
48471	Mikir	EARTHWORM	hilong		OLD	h i l o ng	0	0
46636	Guangzhou	EARTHWORM	wɔŋ²¹hyn³⁵	earthworm	OLD	w ɔ ŋ ²¹ h y n ³⁵	1735	1735
26353	Dulong	EARTHWORM	bɯ³¹dɑn⁵³	earthworm	OLD	b ɯ ³¹ + d ɑ n ⁵³	3596	3596
26605	Jingpho	EARTHWORM	kă³³tʃin³³tʃa̱i³³	earthworm	OLD	k ă ³³ + tʃ i n ³³ + tʃ a̠ i ³³	193	193
26717	Motuo_Menba	EARTHWORM	jiŋ bu	earthworm	OLD	j i ŋ _ b u	278	278
27590	rGyalrong_Maerkang	EARTHWORM	khɐ rdə lu	earthworm	OLD	kʰ ɐ _ r d ə _ l u	811	811
27906	Tibetan_Lhasa	EARTHWORM	pu¹³maː⁵⁵	earthworm	OLD	p u ¹³ + m aː ⁵⁵	946	946
29048	Yidu	EARTHWORM	ɑ³¹dʑi³⁵pu⁵⁵	earthworm	OLD	ɑ ³¹ + dʑ i ³⁵ + p u ⁵⁵	1289	1289
29532	Tibetan_Batang	EARTHWORM	mbᴜ⁵³ɕa¹³ndʐoʔ⁵³	earthworm	OLD	m b u ⁵³ + ɕ a ¹³ + nɖʐ o ʔ ⁵³	946	946
31389	Zhaba_Daofu_County	EARTHWORM	tsɿ⁵⁵pə⁵⁵ti³³	earthworm	OLD	ts ɿ ⁵⁵ + p ə ⁵⁵ + t i ³³	3470	3470
31504	Darang_Taraon	EARTHWORM	tɑ³¹dʑi³⁵	earthworm	OLD	t ɑ ³¹ + dʑ i ³⁵	1289	1289
#
199	Gyalsumdo	EAT	se	To eat:Low-Rise	NEW	s e	0	0
457	Jirel	EAT	so	To eat:	NEW	s o	0	0
458	Jirel	EAT	soba	To eat:	NEW	s o b a	0	0
459	Jirel	EAT	sabla	To eat:	NEW	s a b l a	0	0
716	Kagate	EAT	sadze	To eat:Low-Rise	NEW	s a d z e	0	0
976	Lowa	EAT	saje	To eat:(Low-)Rise	NEW	s a j e	0	0
1224	Nubri	EAT	seji	To eat:(Low-)Rise	NEW	s e j i	0	0
1476	Sherpa	EAT	sap	To eat:Low-Rise	NEW	s a p	0	0
1719	Tsum	EAT	so	To eat:Low-Rise	NEW	s o	0	0
1720	Tsum	EAT	seso	To eat:Low-Rise	NEW	s e s o	0	0
1985	Yolmo	EAT	so	To eat:Mid	NEW	s o	0	0
34861	Tibetan_Alike	EAT	sæ	eat	OLD	s æ	3419	3419
35124	Yidu	EAT	hɑ⁵³	eat	OLD	h ɑ ⁵³	2999	2999
35468	Lisu	EAT	dzɑ³¹	eat	OLD	dz ɑ ³¹	3419	3419
33931	Bokar	EAT	doː	eat	OLD	d oː	2779	2779
41233	Old_Burmese	EAT	cāḥ		OLD	c ā/aː h	3419	3419
32790	Dulong	EAT	kɑi⁵³	eat	OLD	k ɑ i ⁵³	1141	1141
41597	Wobzi_Khroskyabs	EAT	dzî		OLD	dz î/i	3419	3419
41851	Chepang	EAT	jeʔ-	eat, consume, take in; gnawing (pain) (met.)	OLD	dʒ e ʔ	3419	3419
12457	Old_Tibetan	EAT	za, zos	eat	OLD	z a	3419	3419
12471	Limbu	EAT	ca-	eat	OLD	c a +	3419	3419
42577	Thulung	EAT	pomu		OLD	p e	4094	4094
42964	Bunan	EAT	dza	eat	OLD	dz a	3419	3419
43350	Byangsi	EAT	dza:mo	eat	OLD	dz aː m o	3419	3419
43578	Rongpo	EAT	jə-	eat	OLD	dʒ ə	3419	3419
43802	Kulung	EAT	cama	eat (vt-7 [1: cɔi- 2: cɔ- 3: cǝi- 4: cǝ- 5: cai- 6: ca-])	OLD	tʃ a m a	3419	3419
43900	Bantawa	EAT	cama	to eat	OLD	ts a	3419	3419
44485	Bola	EAT	ta³¹	eat	OLD	t a ³¹	3419	3419
44488	Lashi	EAT	tsɔː³³	eat	OLD	ts ɔː ³³	3419	3419
44546	Maru	EAT	tsɔ³⁵	eat	OLD	ts ɔ ³⁵	3419	3419
44674	Rangoon	EAT	sɑ⁵⁵		OLD	s ɑ ⁵⁵	3419	3419
12470	Khaling	EAT	ʣɵ-	eat	OLD	dz ɵ +	3419	3419
45858	Bahing	EAT	dza-	eat (vi)	OLD	d z a	3419	3419
46112	Lushai	EAT	ei, lem	eat	OLD	ei	1572	1572
47256	Beijing	EAT	tʂʰʅ⁵⁵	eat	OLD	ʈʂʰ ʅ ⁵⁵	1902	1902
47257	Guangzhou	EAT	sɪk²	eat	OLD	s ɪ k ²	1901	1901
47258	Guangzhou	EAT	jak³³	eat	OLD	j a k ³³	1902	1902
47259	Chaozhou	EAT	tsiaʔ⁵		OLD	ts i a ʔ ⁵	1901	1901
47260	Longgang	EAT	sɪt⁵		OLD	s ɪ t ⁵	1901	1901
47261	Jieyang	EAT	tsiaʔ⁵		OLD	ts i a ʔ ⁵	1901	1901
47262	Xingning	EAT	ʂɿʔ⁵		OLD	ʂ ɿ ʔ ⁵	1901	1901
12486	Japhug	EAT	ndza	eat	OLD	ⁿdz a	3419	3419
12490	Tangut	EAT	dzji¹	eat	OLD	d z j i ¹	3419	3419
47707	Ukhrul	EAT	pʰɐ-kə-tsa	eat (rice)	OLD	pʰ ɐ + k ə + ts a	3419	3419
47708	Ukhrul	EAT	ʃaj	eat	OLD	ʃ a j	3420	3420
47917	Hayu	EAT	dza	eat (vt, vr)	OLD	d z a	3419	3419
40809	Old_Chinese	EAT	mə→lək		OLD	m ə + l ə k	1901	1901
48426	Mikir	EAT	chō		OLD	ch ō/oː	3419	3419
48633	Rabha	EAT	sá	eat	OLD	s á/a	3419	3419
48754	Xiandao	EAT	cɔ³¹		OLD	c ɔ ³¹	3419	3419
48783	Atsi	EAT	tso²		OLD	ts o ²	3419	3419
42116	Garo	EAT	cha•-a	eat (vt)	OLD	ch a ʔ + a	3419	3419
42687	Hakha_Chin	EAT	ei , rawl ei	eat (v.)	OLD	ʔ â/a y/i + ʔ ǎ/a y/i	1572	1572
27280	Motuo_Menba	EAT	ŋam	eat (meat, corn, etc.)	OLD	ŋ a m	3212	3212
27819	Jingpho	EAT	ʃa⁵⁵	eat	OLD	ʃ a ⁵⁵	3419	3419
28138	rGyalrong_Maerkang	EAT	kɑ zɑ	eat	OLD	k ɑ _ z ɑ	3419	3419
28501	Motuo_Menba	EAT	za	eat (rice, etc.)	OLD	z a	3419	3419
28528	Tibetan_Lhasa	EAT	sa¹³	eat	OLD	s a ¹³	3419	3419
34792	Darang_Taraon	EAT	thɑ⁵³	eat	OLD	tʰ ɑ ⁵³	2779	2779
29472	Daofu	EAT	ngə	eat	OLD	n g ə	1141	1141
29925	Tibetan_Batang	EAT	sa²³¹	eat	OLD	s a ²³¹	3419	3419
48709	Achang_Longchuan	EAT	tɕɔ³¹		OLD	tɕ ɔ ³¹	3419	3419
31943	Zhaba_Daofu_County	EAT	ke⁵⁵tsɿ³³	eat	OLD	k e ⁵⁵ + ts ɿ ³³	3419	3419
32686	Tibetan_Xiahe	EAT	sa	eat	OLD	s a	3419	3419
#
97	Gyalsumdo	EGG	koŋa	Egg:Low-Rise	NEW	k o ŋ a	0	0
358	Jirel	EGG	tsʰemend̪ok	Egg:	NEW	t sʰ e m e n d̪ o k	0	0
359	Jirel	EGG	tsʰeɡoŋa	Egg:	NEW	t sʰ e ɡ o ŋ a	0	0
617	Kagate	EGG	tɕjamuɡoŋa	Egg:	NEW	t ɕ j a m u ɡ o ŋ a	0	0
874	Lowa	EGG	koŋa	Egg:(Low-)Rise	NEW	k o ŋ a	0	0
1128	Nubri	EGG	koõ	Egg:(Low-)Rise	NEW	k oõ	0	0
1381	Sherpa	EGG	tɕʰeɡoŋa	Egg:	NEW	t ɕʰ e ɡ o ŋ a	0	0
1625	Tsum	EGG	koã	Egg:Low-Rise	NEW	k oã	0	0
1889	Yolmo	EGG	koŋa	Egg:Low-Rise	NEW	k o ŋ a	0	0
33392	Bokar	EGG	pɯ pɯ	egg	OLD	p ɯ + p ɯ	2651	2651
40810	Old_Chinese	EGG	krˤorʔ		OLD	k rˤ o r ʔ	1739	1739
40811	Old_Chinese	EGG	tʰur		OLD	tʰ u r	3399	3399
41132	Old_Burmese	EGG	u		OLD	u	1021	1021
41598	Wobzi_Khroskyabs	EGG	stʰɑ́ɣ		OLD	s tʰ ɑ́ ɣ	3744	3744
41852	Chepang	EGG	waʔ.ʔum	egg (of bird)	OLD	w a ʔ + ʔ u m	3807	3807
41853	Chepang	EGG	ʔum	egg	OLD	ʔ u m	3807	3807
42117	Garo	EGG	do•-bit-chi	egg (n)	OLD	d o ʔ + b i t + ch i	3399	3399
42472	Thulung	EGG	poku ɖi		OLD	p o k u + ɖ i	3399	3399
12543	Tangut	EGG	tew¹	egg	OLD	t e w ¹	10196	10196
42688	Hakha_Chin	EGG	arti , va ti , ti paohpaoh	egg (n.)	OLD	t îi/i	3399	3399
43028	Bunan	EGG	kʰwartum	egg	OLD	kʰ w a r t u m	226	226
43252	Byangsi	EGG	təm	egg	OLD	t ə m	226	226
43472	Rongpo	EGG	ənDa:	egg	OLD	ə n ɖ aː	509	509
43473	Rongpo	EGG	yəg	egg	OLD	j ə g	510	510
43703	Kulung	EGG	wa:di	egg (of a chicken) (n.)	OLD	w aː d i	3399	3399
43901	Bantawa	EGG	din	egg (generic); also used for testicle	OLD	d i n	3399	3399
34661	Yidu	EGG	tɕɑ⁵⁵	egg	OLD	tɕ ɑ ⁵⁵	2919	2919
44498	Bola	EGG	u̱³⁵	egg n	OLD	ṵ ³⁵	1021	1021
44500	Maru	EGG	a̱u⁵⁵	egg n	OLD	a̰ u ⁵⁵	1021	1021
44600	Rangoon	EGG	û⁵³		OLD	u ⁵³	1021	1021
45766	Bahing	EGG	ʔbadi	egg (n)	OLD	ʔ b a d i	3399	3399
45996	Lushai	EGG	ar◦tui	egg	OLD	a r + t u i	3399	3399
46641	Beijing	EGG	tɕi⁵⁵tsɿr²¹⁴	*egg	OLD	tɕ i ⁵⁵ ts r/ɿ ²¹⁴	1737	1737
46642	Guangzhou	EGG	kɐi⁵⁵tsʰøn⁵³	*egg	OLD	k ɐ i ⁵⁵ tʃʰ ø n ⁵³	3399	3399
46644	Chaozhou	EGG	nŋ̩³⁵		OLD	n ŋ̍ ∼ ³⁵	1739	1739
46645	Longgang	EGG	tsʰun³³		OLD	tsʰ u n ³³	3399	3399
46646	Jieyang	EGG	nŋ̩³⁵		OLD	n ŋ̍ ∼ ³⁵	1739	1739
46647	Xingning	EGG	tʂʰun⁴⁵		OLD	ʈʂʰ u n ⁴⁵	3399	3399
47622	Ukhrul	EGG	hɐr-ru	egg	OLD	h ɐ r + r u	3399	3399
47822	Hayu	EGG	kuŋ◦luŋ	egg (n)	OLD	k u ŋ + l u ŋ	3495	3495
12510	Old_Tibetan	EGG	sgo.ŋa	egg	OLD	s g o ŋ a	850	850
12524	Limbu	EGG	thi:mma	egg	OLD	tʰ iː m m a	3399	3399
48452	Mikir	EGG	tì		OLD	t ì/i	3399	3399
48579	Rabha	EGG	pi-tʃʰí	egg	OLD	p i + tʃʰ í/i	3399	3399
48700	Achang_Longchuan	EGG	uʔ³¹		OLD	u ʔ ³¹	1021	1021
48730	Xiandao	EGG	u³¹		OLD	u ³¹	1021	1021
48773	Atsi	EGG	a²¹u⁵⁵		OLD	a ²¹ + u ⁵⁵	1021	1021
12539	Japhug	EGG	tɤ-ŋgɯm	egg	OLD	t ɤ + ŋg ɯ m	852	852
26647	Jingpho	EGG	ti³¹	egg	OLD	t i ³¹	3399	3399
26772	Motuo_Menba	EGG	go tham	egg	OLD	g o _ tʰ a m	850	850
27663	Tibetan_Alike	EGG	wɕar rgoŋ	egg	OLD	w ɕ a r _ r g o ŋ	850	850
27666	rGyalrong_Maerkang	EGG	tɑ gɑm	egg	OLD	t ɑ _ g ɑ m	852	852
27957	Tibetan_Lhasa	EGG	ko¹³ŋa⁵⁵	egg	OLD	k o ¹³ + ŋ a ⁵⁵	850	850
28888	Daofu	EGG	zgə ŋa	egg	OLD	z g ə + ŋ a	850	850
29597	Tibetan_Batang	EGG	gũ¹³ŋɑʔ⁵³	egg	OLD	g ũ ∼ ¹³ + ŋ ɑ ʔ ⁵³	850	850
29843	Dulong	EGG	ɑŋ³¹lɯm⁵³	egg	OLD	ɑ ŋ ³¹ + l ɯ m ⁵³	1859	1859
48731	Lashi	EGG	u̱⁵³		OLD	u̠ ⁵³	1021	1021
12523	Khaling	EGG	ti	egg	OLD	t i	3399	3399
31460	Zhaba_Daofu_County	EGG	ʂkui¹³	egg	OLD	ʂ k u i ¹³	2199	2199
32110	Darang_Taraon	EGG	mɑ³¹nɑ⁵³	egg	OLD	m ɑ ³¹ + n ɑ ⁵³	2383	2383
32211	Tibetan_Xiahe	EGG	goŋ ŋa	egg	OLD	g o ŋ _ ŋ a	850	850
32418	Lisu	EGG	e⁵⁵fu̱³³	egg	OLD	e ⁵⁵ f u̠ ³³	1021	1021
#
173	Gyalsumdo	EIGHT	ke	Eight:Low-Rise	NEW	k e	0	0
433	Jirel	EIGHT	ŋɡet̪	Eight:Low-Rise	NEW	ŋ ɡ e t̪	0	0
691	Kagate	EIGHT	ke	Eight:Rise	NEW	k e	0	0
948	Lowa	EIGHT	ke	Eight:Mid	NEW	k e	0	0
1198	Nubri	EIGHT	ke	Eight:(Mid-)Low	NEW	k e	0	0
1199	Nubri	EIGHT	kxe	Eight:(Mid-)Low	NEW	k x e	0	0
1452	Sherpa	EIGHT	ɡeʔ	Eight:Low-Rise	NEW	ɡ e ʔ	0	0
1695	Tsum	EIGHT	keʔ	Eight:Low-Rise	NEW	k e ʔ	0	0
1959	Yolmo	EIGHT	ke	Eight:Mid-High	NEW	k e	0	0
32903	Zhaba_Daofu_County	EIGHT	ɟje⁵⁵	eight	OLD	ɟ j e ⁵⁵	183	183
33632	Bokar	EIGHT	piː ȵi	eight	OLD	p iː + ȵ i	183	183
44691	Rangoon	EIGHT	ɕiʔ⁴		OLD	ɕ i ʔ ⁴	183	183
40812	Old_Chinese	EIGHT	pˤret		OLD	pˤ r e t	183	183
41066	Old_Burmese	EIGHT	rhyat		OLD	r̥ j a t	183	183
41599	Wobzi_Khroskyabs	EIGHT	vjɑ́		OLD	v j ɑ́	183	183
42118	Garo	EIGHT	-chet	eight (num)	OLD	ch e t	183	183
42407	Thulung	EIGHT	jet		OLD	j e t	183	183
12563	Old_Tibetan	EIGHT	brgʲad		OLD	b r gʲ a d	183	183
42689	Hakha_Chin	EIGHT	pariat	eight (num.)	OLD	p a + r i a t	183	183
34465	Lisu	EIGHT	hẽ̱³¹	eight	OLD	h ẽ̠ ∼ ³¹	2891	2891
42977	Bunan	EIGHT	gej	eight	OLD	g e j	183	183
43188	Byangsi	EIGHT	jɛdɛ	eight	OLD	j/dʒ ɛ d ɛ	183	183
43410	Rongpo	EIGHT	a:Th, a:T	eight	OLD	aː ʈh	470	470
34615	Tibetan_Alike	EIGHT	wdʑat	eight	OLD	w dʑ a t	183	183
43902	Bantawa	EIGHT	lek-ka	?questionable	OLD	l e k + k a	770	770
43903	Bantawa	EIGHT	rek-wa		OLD	r e k + w a	770	770
44503	Atsi	EIGHT	ʃit⁵⁵	eight	OLD	ʃ i t ⁵⁵	183	183
44507	Lashi	EIGHT	ʃɛ̱t⁵⁵	eight	OLD	ʃ ɛ̰ t ⁵⁵	183	183
44508	Maru	EIGHT	ʃɛʔ⁵⁵	eight	OLD	ʃ ɛ ʔ ⁵⁵	183	183
44509	Xiandao	EIGHT	çɛʈ⁵⁵	eight	OLD	ç ɛ ʈ ⁵⁵	183	183
45392	Achang_Longchuan	EIGHT	ɕet⁵⁵	eight	OLD	ɕ e t ⁵⁵	183	183
45400	Bola	EIGHT	ʃɛʔ⁵⁵	eight	OLD	ʃ ɛ ʔ ⁵⁵	183	183
45722	Bahing	EIGHT	ja	eight (num)	OLD	j a	183	183
45917	Lushai	EIGHT	pariat	eight	OLD	p a r i a t	183	183
46254	Beijing	EIGHT	pa⁵⁵		OLD	p a ⁵⁵	183	183
46255	Guangzhou	EIGHT	pat³		OLD	p a t ³	183	183
46256	Chaozhou	EIGHT	poiʔ²		OLD	p o i ʔ ²	183	183
46257	Longgang	EIGHT	pat³		OLD	p a t ³	183	183
46258	Jieyang	EIGHT	poiʔ²		OLD	p o i ʔ ²	183	183
46259	Xingning	EIGHT	paʔʲ²		OLD	p a ʔʲ ²	183	183
47563	Ukhrul	EIGHT	ci-ʃat	eight	OLD	c i + ʃ a t	183	183
48119	Tangut	EIGHT	jar		OLD	j a r	183	183
48445	Mikir	EIGHT	nerkēp		OLD	n e r k eː p	10350	10350
12592	Japhug	EIGHT	kɯrcat		OLD	k ɯ r c a t	183	183
26146	Jingpho	EIGHT	mă³¹|tsa̱t⁵⁵	eight	OLD	m ă ³¹ + ts a̠ t ⁵⁵	183	183
28214	Tibetan_Lhasa	EIGHT	cɛ¹³²	eight	OLD	c ɛ ¹³²	183	183
29155	Daofu	EIGHT	rjɛ	eight	OLD	r j ɛ	183	183
29827	Dulong	EIGHT	çɑt⁵⁵	eight	OLD	ç ɑ t ⁵⁵	183	183
29829	Tibetan_Xiahe	EIGHT	dʑal	eight	OLD	dʑ a l	183	183
29858	Tibetan_Batang	EIGHT	dʑɛʔ⁵³	eight	OLD	dʑ ɛ ʔ ⁵³	183	183
30851	Yidu	EIGHT	i⁵⁵lioŋ³⁵	eight	OLD	i ⁵⁵ + l i o ŋ ³⁵	2282	2282
31730	Darang_Taraon	EIGHT	liɯm³⁵	eight	OLD	l i ɯ m ³⁵	2282	2282
31831	Motuo_Menba	EIGHT	jen	eight	OLD	j e n	183	183
32081	rGyalrong_Maerkang	EIGHT	wə rjɑt	eight	OLD	w ə _ r j ɑ t	183	183
#
16	Gyalsumdo	ELBOW	temaɲuŋ	Elbow:	NEW	t e m a ɲ u ŋ	0	0
282	Jirel	ELBOW	kuin̪a	Elbow:	NEW	k ui n̪ a	0	0
543	Kagate	ELBOW	uti	Elbow:High	NEW	u t i	0	0
795	Lowa	ELBOW	tamo	Elbow:(Low-)Rise	NEW	t a m o	0	0
1054	Nubri	ELBOW	tsʰikt̪oʔ	Elbow:Mid(-High)	NEW	t sʰ i k t̪ o ʔ	0	0
1305	Sherpa	ELBOW	laɡpatsʰi	Elbow:	NEW	l a ɡ p a t sʰ i	0	0
1550	Tsum	ELBOW	tɹejoʔ	Elbow:Mid-Rise	NEW	t ɹ e j o ʔ	0	0
1814	Yolmo	ELBOW	laɡpatsi	Elbow:	NEW	l a ɡ p a t s i	0	0
#
176	Gyalsumdo	ELEVEN	tɕuktɕik	Eleven:	NEW	t ɕ u k t ɕ i k	0	0
436	Jirel	ELEVEN	tɕutɕik	Eleven:	NEW	t ɕ u t ɕ i k	0	0
694	Kagate	ELEVEN	tɕjudʑik	Eleven:	NEW	t ɕ j u d ʑ i k	0	0
951	Lowa	ELEVEN	tɕuɡtɕik	Eleven:	NEW	t ɕ u ɡ t ɕ i k	0	0
1202	Nubri	ELEVEN	tɕjudʑik	Eleven:	NEW	t ɕ j u d ʑ i k	0	0
1455	Sherpa	ELEVEN	tɕjudzik	Eleven:	NEW	t ɕ j u d z i k	0	0
1698	Tsum	ELEVEN	tɕutɕi	Eleven:	NEW	t ɕ u t ɕ i	0	0
1962	Yolmo	ELEVEN	tɕjuʑi	Eleven:	NEW	t ɕ j u ʑ i	0	0
#
394	Jirel	EVENING	ŋɡwase	Evening:	NEW	ŋ ɡ w a s e	0	0
653	Kagate	EVENING	kuŋɕe	Evening:	NEW	k u ŋ ɕ e	0	0
134	Gyalsumdo	EVENING	kɔŋmo	Evening:Low-Rise	NEW	k ɔ ŋ m o	0	0
908	Lowa	EVENING	komo	Evening:(Low-)Rise	NEW	k o m o	0	0
1161	Nubri	EVENING	koŋmo	Evening:(Low-)Rise	NEW	k o ŋ m o	0	0
1415	Sherpa	EVENING	ɡuŋse	Evening:Low-Rise	NEW	ɡ u ŋ s e	0	0
1658	Tsum	EVENING	kuŋmu	Evening:Low-Rise	NEW	k u ŋ m u	0	0
1922	Yolmo	EVENING	kuŋse	Evening:Mid-Rise	NEW	k u ŋ s e	0	0
#
5	Gyalsumdo	EYE	mi	Eye:High-Fall	NEW	m i	0	0
273	Jirel	EYE	mik	Eye:High	NEW	m i k	0	0
533	Kagate	EYE	mi	Eye:High	NEW	m i	0	0
786	Lowa	EYE	mik	Eye:(Mid-)Fall	NEW	m i k	0	0
1045	Nubri	EYE	mik	Eye:Mid	NEW	m i k	0	0
1296	Sherpa	EYE	mik	Eye:Mid	NEW	m i k	0	0
1541	Tsum	EYE	miʔ	Eye:High	NEW	m i ʔ	0	0
1804	Yolmo	EYE	mi	Eye:High	NEW	m i	0	0
33131	Bokar	EYE	mik	eye	OLD	m i k	4	4
45997	Lushai	EYE	mit	eye	OLD	m i t	4	4
34091	Tibetan_Alike	EYE	ɣȵək	eye	OLD	ɣ ȵ ə k	4	4
34122	Dulong	EYE	mjɛʔ⁵⁵	eye	OLD	m j ɛ ʔ ⁵⁵	4	4
41600	Wobzi_Khroskyabs	EYE	mɑ̂ɣ		OLD	m ɑ̂ ɣ	4	4
41855	Chepang	EYE	mik	eye; gap, small hole (met.)	OLD	m i k	4	4
42119	Garo	EYE	mik-on	eye; pupil of eye (n)	OLD	m i k o n	4	4
42473	Thulung	EYE	miksi		OLD	m i k s i	4	4
42690	Hakha_Chin	EYE	mit;	eye (n.)	OLD	m i t	4	4
43058	Bunan	EYE	mik	eye	OLD	m i k	4	4
33077	Lisu	EYE	mi̱ɛ̱³³sɯ³¹	eye	OLD	m i̠ ɛ̠ ³³ + s ɯ ³¹	4	4
43474	Rongpo	EYE	mig	eye	OLD	m i g	4	4
43904	Bantawa	EYE	mɨk	eye	OLD	m ɨ k	4	4
43704	Kulung	EYE	muksi	eye, sepal of a flower (n.)	OLD	m u k s i	4	4
44521	Bola	EYE	mjaʔ³¹tʃɿ³⁵	eye	OLD	m j a ʔ ³¹ + tʃ ɿ ³⁵	4	4
44630	Rangoon	EYE	mjɛʔ⁴si⁵³		OLD	m j ɛ ʔ ⁴ + s i ⁵³	4	4
12616	Old_Tibetan	EYE	dmʲig	eye	OLD	d mʲ i g	4	4
12629	Khaling	EYE	mʌs	eye	OLD	m ʌ s	4	4
12630	Limbu	EYE	mik	eye	OLD	m i k	4	4
12645	Japhug	EYE	tɯ-mɲaʁ	eye	OLD	t ɯ + m ɲ a ʁ	4	4
45436	Maru	EYE	mjɔʔ³¹tʃik⁵⁵	eye	OLD	m j ɔ ʔ ³¹ + tʃ i k ⁵⁵	4	4
45767	Bahing	EYE	mitsi	eye (n)	OLD	m i ts i	4	4
46648	Beijing	EYE	iɐn²¹⁴₂₁tɕiɤŋ⁰	eye	OLD	j ɐ n ²¹⁴/²¹ tɕ i ɤ ŋ ⁰	1741	1741
